episode,reward_agent1,reward_agent2,reward_total,success,peak_force_N,peak_torque_Nm,jamming,steps,action1_min,action1_max,action2_min,action2_max,kp_min,kp_max,kd_min,kd_max
25,909.2731699290588,249.96590850577562,1159.2390784348345,True,0.0,0.0,False,50,-1.0,0.0412297286093235,0.13332578539848328,0.9560359716415405,16.6748910933733,488.838093996048,0.9511622726917267,5.346125900745391
26,909.1172180312617,249.96896170125993,1159.0861797325217,True,0.0,0.0,False,50,-1.0,0.15935461223125458,0.14293672144412994,0.9580118656158447,16.659681414067748,488.1969528198242,0.9510410249233245,5.353041529655456
27,908.63061609171,249.96564384745173,1158.5962599391617,True,0.0,0.0,False,50,-1.0,0.21772022545337677,0.14074762165546417,0.9629959464073181,17.011497643589976,487.51700431108475,0.9509803175926208,5.370485812425613
28,911.1130201035628,249.96101931210043,1161.0740394156633,True,0.0,0.0,False,50,-1.0,0.11382858455181122,0.14125855267047882,0.9564862847328186,16.606147830188277,487.95813155174255,0.9531795918941498,5.331568032503128
29,911.756680849149,249.9773407469365,1161.7340215960855,True,0.0,0.0,False,50,-1.0,0.13975922763347626,0.14719676971435547,0.9591820240020752,16.79557695388794,489.7124387025833,0.9517063021659851,5.312265187501907
30,910.2752751457136,249.95352261263596,1160.2287977583496,True,0.0,0.0,False,50,-1.0,0.22286546230316162,0.14567553997039795,0.959200918674469,16.747049725055696,491.51175516843796,0.9483914732933044,5.3287279307842255
31,913.3755616798278,249.97518858442325,1163.350750264251,True,0.0,0.0,False,50,-1.0,0.037743374705314636,0.14115439355373383,0.9596941471099854,16.602825154364112,488.65104579925537,0.9471961438655853,5.358929514884949
32,909.908654000141,249.9695589205271,1159.8782129206681,True,0.0,0.0,False,50,-1.0,0.05961000546813011,0.14275261759757996,0.9570998549461365,16.94989456832409,489.1526648402214,0.9514129877090454,5.329462051391602
33,908.7373927164836,249.9579588940945,1158.695351610578,True,0.0,0.0,False,50,-1.0,0.2680915594100952,0.14021211862564087,0.9609348773956299,16.688918584585192,487.82669895887375,0.9525228679180145,5.363272070884704
34,908.6525015015567,249.97110713731624,1158.6236086388728,True,0.0,0.0,False,50,-1.0,0.21984153985977173,0.14133864641189575,0.9571459889411926,16.862394586205482,489.265289247036,0.9498173236846924,5.350010961294174
35,908.4698410636383,249.958564924427,1158.4284059880654,True,0.0,0.0,False,50,-1.0,0.08743458986282349,0.13893765211105347,0.9699135422706604,16.532111102342608,488.1159899830818,0.9491901397705078,5.348454475402832
36,909.9758259578053,249.96422827742674,1159.940054235232,True,0.0,0.0,False,50,-1.0,0.12678897380828857,0.14142006635665894,0.9558202624320984,16.61130011677742,487.53205984830856,0.9482841610908508,5.338542073965073
37,907.4155799183934,249.9748877896097,1157.3904677080031,True,0.0,0.0,False,50,-1.0,0.24994294345378876,0.1435209959745407,0.9529531598091125,16.67831977158785,487.1790636777878,0.9507265150547027,5.335336059331894
38,908.0528894820371,249.97376798324345,1158.0266574652806,True,0.0,0.0,False,50,-1.0,0.06732062995433807,0.14018546044826508,0.9534322619438171,16.571916188299657,486.6103463768959,0.9474348843097686,5.33701291680336
39,911.9610585897303,249.97571654695517,1161.9367751366856,True,0.0,0.0,False,50,-1.0,0.08287364989519119,0.14034800231456757,0.9529288411140442,16.577101273834707,488.2120757699013,0.9475285947322846,5.3082005083560935
40,1963.4460986621718,250.128865800429,2213.5749644626007,True,0.0,0.0,False,137,-1.0,0.039927054196596146,0.1347123682498932,0.9597407579421997,16.397324547171593,489.9877752661705,0.9465175986289978,5.359092652797699
41,910.5849315732358,249.9611398406964,1160.5460714139322,True,0.0,0.0,False,50,-1.0,0.10866416990756989,0.13585937023162842,0.9587026238441467,16.43391391038895,487.9181107878685,0.9472603976726531,5.328046381473541
42,909.8001384251811,249.96455329464217,1159.7646917198233,True,0.0,0.0,False,50,-1.0,0.05008082464337349,0.1449211835861206,0.9498950242996216,16.730607946217063,488.1587297320366,0.9513995945453644,5.304412454366684
43,908.3803741449155,249.9688997355736,1158.3492738804891,True,0.0,0.0,False,50,-0.9994873404502869,0.08810246735811234,0.14675210416316986,0.9574538469314575,16.78139212280512,486.2826075553894,0.9489868640899658,5.328282743692398
44,905.2591191633298,249.95917343135616,1155.218292594686,True,0.0,0.0,False,50,-1.0,0.05456939712166786,0.13888977468013763,0.9611920714378357,16.530583812296392,486.2793043255806,0.9495217144489289,5.292955875396728
45,1982.22427435272,251.08607237924403,2233.310346731964,True,0.0,0.0,False,138,-0.9955942034721375,0.07818127423524857,0.13133284449577332,0.964385986328125,16.28951773941517,488.2821626663208,0.943909227848053,5.357963413000107
46,908.1064034062159,249.9600677055852,1158.066471111801,True,0.0,0.0,False,50,-1.0,0.20570671558380127,0.1213531643152237,0.9630837440490723,15.971165941655638,488.6459673643112,0.9502189934253692,5.358205199241638
47,906.5326261832749,249.9702454393975,1156.5028716226725,True,0.0,0.0,False,50,-1.0,0.21352621912956238,0.13613231480121613,0.9494646191596985,16.442620842158796,489.5716806650162,0.9546534657478333,5.323126167058945
48,1984.3926671936078,250.62034034866457,2235.0130075422726,True,0.0,0.0,False,138,-1.0,0.15823215246200562,0.1341697722673416,0.9626188278198242,16.3800157353282,487.96637839078903,0.9496294021606445,5.369165897369385
49,1982.3984233144324,250.61317161670345,2233.0115949311357,True,0.0,0.0,False,138,-1.0,0.06628067046403885,0.12919902801513672,0.9634250998497009,16.221448993682863,490.3277158141136,0.9505060493946075,5.343150615692139
50,907.9617607506086,249.9623381143197,1157.9240988649283,True,0.0,0.0,False,50,-1.0,0.04982072860002518,0.13360846042633057,0.9541832804679871,16.362109887599946,487.8210587501526,0.9540869057178497,5.339641481637955
51,905.7146426797938,249.96171848001273,1155.6763611598064,True,0.0,0.0,False,50,-1.0,0.24169151484966278,0.13216450810432434,0.9586353898048401,16.316047808527948,489.5788713693619,0.9517536580562591,5.35522386431694
52,906.3376271006919,249.96937033982354,1156.3069974405155,True,0.0,0.0,False,50,-0.9976980686187744,0.04756602644920349,0.13044999539852142,0.9626316428184509,16.261354853212836,487.84370946884155,0.952951031923294,5.3210360407829285
53,907.3332728788102,249.96894500660633,1157.3022178854167,True,0.0,0.0,False,50,-1.0,0.1922670155763626,0.13699834048748016,0.954370379447937,16.47024706155062,489.0327598452568,0.9478839933872223,5.3402963280677795
54,906.5630756984258,249.97150609795384,1156.5345817963796,True,0.0,0.0,False,50,-1.0,0.22428281605243683,0.14288198947906494,0.9586105942726135,16.657935464382174,488.45235764980316,0.9524382531642913,5.3551370799541465
55,1961.6162815367309,250.12026295268,2211.736544489411,True,0.0,0.0,False,137,-1.0,0.2459941953420639,0.13179603219032288,0.9608947038650513,16.3042934268713,490.8236721754074,0.9485655426979065,5.363131463527679
56,1982.996765147295,250.62676961935736,2233.6235347666525,True,0.0,0.0,False,138,-1.0,0.049190737307071686,0.1290162354707718,0.9659988880157471,16.215617911517622,489.80090683698654,0.9456622719764709,5.327947288751602
57,908.4662126311246,249.967528798159,1158.4337414292836,True,0.0,0.0,False,50,-1.0,0.1359703242778778,0.1388571560382843,0.9600914120674133,16.529543277621272,489.2064378261566,0.9484307765960693,5.308924198150635
58,905.8560236284497,249.97138764918316,1155.827411277633,True,0.0,0.0,False,50,-1.0,0.04045584797859192,0.13683642446994781,0.9557422399520874,16.465081940591336,488.9475724697113,0.9504489719867706,5.345097839832306
59,908.1990651494639,249.96272545431782,1158.1617906037818,True,0.0,0.0,False,50,-0.9970394372940063,0.04548218846321106,0.13731688261032104,0.9570468664169312,16.74732732772827,489.91427278518677,0.9498388528823852,5.349664032459258
60,912.9076142079007,249.96801406373427,1162.875628271635,True,0.0,0.0,False,50,-1.0,0.14651797711849213,0.13689099252223969,0.9615822434425354,16.466822661459446,489.30310785770416,0.9459015548229217,5.365537852048874
61,1986.5426444818402,250.61850399763253,2237.1611484794726,True,0.0,0.0,False,138,-1.0,0.1328732669353485,0.1273316740989685,0.9681586027145386,16.161880403757095,489.72837060689926,0.9444424927234649,5.388555109500885
62,1964.3719620365619,250.14609523325456,2214.5180572698164,True,0.0,0.0,False,137,-1.0,0.17225515842437744,0.12671813368797302,0.9692814350128174,16.14230846464634,489.9409682750702,0.9437787175178528,5.392485022544861
63,909.7741227139543,249.97350870570122,1159.7476314196556,True,0.0,0.0,False,50,-1.0,0.13210125267505646,0.1383683979511261,0.9678653478622437,16.513951894640925,485.6039623618126,0.9465623676776885,5.387528717517853
64,1987.6347562760732,250.61550139910082,2238.250257675174,True,0.0,0.0,False,138,-1.0,0.04143086075782776,0.11628389358520508,0.9613491892814636,15.809456205368043,490.08260267972946,0.9464147508144378,5.364722162485123
65,1988.2365626051849,250.63741933557412,2238.873981940759,True,0.0,0.0,False,138,-1.0,0.12242613732814789,0.130638986825943,0.9640467762947083,16.26738367974758,488.50662499666214,0.9486673474311829,5.365186333656311
66,1988.5667722487958,250.61967141652465,2239.1864436653204,True,0.0,0.0,False,138,-1.0,0.07735420018434525,0.12309512495994568,0.9625098705291748,16.026734486222267,487.5688897371292,0.9523299813270568,5.368784546852112
67,2874.129565785075,252.23900293567135,3126.368568720746,True,0.0,0.0,False,224,-1.0,0.1285281777381897,0.12595012784004211,0.9663895964622498,16.117809078097345,489.56929874420166,0.945397663116455,5.382363587617873
68,1991.27401755904,250.62396021426733,2241.8979777733075,True,0.0,0.0,False,138,-1.0,0.13398928940296173,0.12841179966926575,0.9713812470436096,16.19633640944958,487.5434301495552,0.948899495601654,5.399834364652634
69,1988.8011537237503,250.61515972509892,2239.416313448849,True,0.0,0.0,False,138,-1.0,0.2289760410785675,0.12757958471775055,0.966831624507904,16.169788752496245,485.74665290117264,0.948125696182251,5.381929039955139
70,1985.5947967633724,251.1038766263275,2236.6986733896997,True,0.0,0.0,False,138,-1.0,0.09772516041994095,0.12920881807804108,0.9672073721885681,16.22176129668951,487.52226251363754,0.9487220048904419,5.3852258026599875
71,2874.9673317592947,253.21860718237227,3128.185938941667,True,0.0,0.0,False,224,-1.0,0.12569327652454376,0.12834137678146362,0.9679561853408813,16.19408991932869,487.29213750362396,0.9463352680206298,5.383716255426407
72,910.2739506204023,249.96633682316076,1160.240287443563,True,0.0,0.0,False,50,-1.0,0.1359649896621704,0.13147249817848206,0.960625410079956,16.29397269189358,487.12212228775024,0.950584614276886,5.362188935279846
73,909.9703646984088,249.96782102510033,1159.9381857235092,True,0.0,0.0,False,50,-1.0,0.18027374148368835,0.14580701291561127,0.9601505994796753,16.751243712008,484.75440311431885,0.95128014087677,5.3605270981788635
74,2869.5460741228544,253.6847012068843,3123.2307753297387,True,0.0,0.0,False,224,-1.0,0.08955330401659012,0.12812843918800354,0.9700186848640442,16.187297210097313,486.4757004380226,0.9448886394500732,5.383137136697769
75,1985.9043008645683,251.11023932274855,2237.014540187317,True,0.0,0.0,False,138,-1.0,0.04608435928821564,0.1298753023147583,0.9625725150108337,16.24302214384079,486.45785850286484,0.9476222217082977,5.369003802537917
76,2867.7821426944497,253.69522314763057,3121.4773658420804,True,0.0,0.0,False,224,-1.0,0.1735399216413498,0.12397224456071854,0.9632447361946106,16.05471460148692,487.1067521572113,0.9459833323955535,5.371356576681137
77,2873.5422231643984,253.21582614637225,3126.7580493107707,True,0.0,0.0,False,224,-1.0,0.1326306313276291,0.12912839651107788,0.9716055989265442,16.219195848703386,487.76490384340286,0.9434331655502319,5.400619596242904
78,2891.2138463643923,252.69869463781558,3143.912541002208,True,0.0,0.0,False,225,-1.0,0.04899314045906067,0.1255294680595398,0.967502236366272,16.10439003109932,489.1509570479393,0.9419933378696441,5.386257827281952
79,1987.6257459888607,250.6050849907561,2238.2308309796167,True,0.0,0.0,False,138,-1.0,0.125547856092453,0.1278662085533142,0.9703865051269531,16.178932052850726,487.41170543432236,0.9472190916538238,5.396352767944336
80,2867.365343867612,253.6852357760494,3121.0505796436614,True,0.0,0.0,False,224,-1.0,0.04429825022816658,0.13071943819522858,0.9699887037277222,16.269950078427794,488.13180953264236,0.9440220057964325,5.394960463047028
81,2873.1745652018717,253.21801439411996,3126.3925795959917,True,0.0,0.0,False,224,-1.0,0.07465742528438568,0.12582804262638092,0.9674681425094604,16.113914559781552,488.87009263038635,0.9489605367183686,5.386138498783111
82,1984.9966548722566,251.0958036700271,2236.0924585422836,True,0.0,0.0,False,138,-1.0,0.07257813215255737,0.1333128809928894,0.9644805788993835,16.352680903673175,488.308228969574,0.9439255833625794,5.375682026147842
83,2891.963071013592,253.68192646460545,3145.6449974781976,True,0.0,0.0,False,225,-1.0,0.1728990375995636,0.12679599225521088,0.9702717661857605,16.14479215294123,487.2361174225807,0.9450266599655152,5.395951181650162
84,2869.3992408343875,253.68753168088512,3123.0867725152725,True,0.0,0.0,False,224,-1.0,0.08103995025157928,0.12749461829662323,0.9658983945846558,16.16707832366228,488.59464371204376,0.9480510115623474,5.380644381046295
85,1988.3110262116033,250.63199717273542,2238.9430233843386,True,0.0,0.0,False,138,-1.0,0.0861850157380104,0.13343003392219543,0.9672346115112305,16.356418082118036,488.88804692029953,0.9504183053970336,5.385321140289307
86,1988.3703458626899,250.607637524376,2238.9779833870657,True,0.0,0.0,False,138,-1.0,0.26912054419517517,0.12780100107192993,0.9608949422836304,16.176851934194566,488.80011808872223,0.9501254498958588,5.363132297992705
87,1991.1079891321103,251.10009345341504,2242.2080825855255,True,0.0,0.0,False,138,-1.0,0.04457597807049751,0.12882371246814728,0.9667993783950806,16.2094764277339,488.4179321527481,0.9489042103290558,5.383797824382781
88,2867.1166198703677,253.2203554243658,3120.3369752947333,True,0.0,0.0,False,224,-1.0,0.15473493933677673,0.13288773596286774,0.963231086730957,16.339118777215482,488.81813979148865,0.9503627717494965,5.37130880355835
89,2873.8747532074017,252.25147382954688,3126.1262270369484,True,0.0,0.0,False,224,-1.0,0.16131457686424255,0.12621860206127167,0.9699536561965942,16.126373405754567,488.85409331321716,0.946320915222168,5.386558443307877
90,1987.4017686185941,250.61922253081525,2238.0209911494094,True,0.0,0.0,False,138,-1.0,0.13794413208961487,0.12285777926445007,0.9690684676170349,16.01916315853596,490.6538816690445,0.9532652914524078,5.391739636659622
91,1965.3672870231726,250.1457166391811,2215.5130036623536,True,0.0,0.0,False,137,-1.0,0.07166686654090881,0.12579204142093658,0.9595971703529358,16.11276612132788,489.4568990468979,0.9517000019550323,5.358590096235275
92,2872.202061092373,252.25100894112896,3124.4530700335017,True,0.0,0.0,False,224,-1.0,0.18089565634727478,0.13250260055065155,0.9701793789863586,16.326832957565784,489.54028874635696,0.9455788254737854,5.395627826452255
93,1987.1523160355027,250.62887691101375,2237.7811929465165,True,0.0,0.0,False,138,-1.0,0.18176986277103424,0.13628847897052765,0.969298779964447,16.521266059577467,491.04710084199905,0.9510376453399658,5.392545729875565
94,2871.372681967147,252.24782207845746,3123.6205040456043,True,0.0,0.0,False,224,-1.0,0.21621637046337128,0.12581242620944977,0.9692021012306213,16.113416396081448,490.04539078474045,0.945619797706604,5.392207354307175
95,2871.2216374515865,252.72035262570827,3123.9419900772946,True,0.0,0.0,False,224,-1.0,0.13780370354652405,0.12929925322532654,0.970482349395752,16.22464617788792,491.1031433939934,0.9485064625740051,5.396688222885131
96,2872.792763179677,252.74389675656374,3125.5366599362405,True,0.0,0.0,False,224,-1.0,0.23724594712257385,0.13079236447811127,0.9755560755729675,16.27227642685175,489.4558878540993,0.9509020864963531,5.414446264505386
97,16757.868114400615,-2.0436115229537286,16755.824502877662,False,0.0,0.0,False,1600,-1.0,0.11963517963886261,0.12483089417219162,0.971723198890686,16.082105524092913,489.923013985157,0.9464631497859954,5.401031196117401
98,2912.0970470614566,252.25204673554066,3164.3490937969973,True,0.0,0.0,False,226,-1.0,0.045178864151239395,0.12746724486351013,0.9671259522438049,16.166205111145974,489.0464895963669,0.9479941010475158,5.378159135580063
99,16749.997409214528,-2.0310858058584946,16747.96632340867,False,0.0,0.0,False,1600,-1.0,0.08361216634511948,0.13180339336395264,0.9689072370529175,16.304528248310092,490.76140516996384,0.9483570933341979,5.391175329685211
100,2894.883184986407,252.25044487915034,3147.133629865557,True,0.0,0.0,False,225,-1.0,0.23318533599376678,0.1266145557165146,0.9635782241821289,16.139004327356815,490.6870038509369,0.9503256797790527,5.372523784637451
101,3124.126871527261,252.21601649831362,3376.3428880255747,True,0.0,0.0,False,237,-1.0,0.16966956853866577,0.12901383638381958,0.965861439704895,16.215541380643845,488.85526180267334,0.9498569190502166,5.380515038967133
102,16772.732201819927,-2.0753119417550283,16770.65688987817,False,0.0,0.0,False,1600,-1.0,0.05169524997472763,0.12623682618141174,0.9659367799758911,16.126954755187036,491.0562914609909,0.9486526608467102,5.380778729915619
103,2922.682216533376,252.25733707224103,3174.939553605617,True,0.0,0.0,False,226,-1.0,0.20425233244895935,0.1274794489145279,0.97007817029953,16.166594420373443,489.32000601291656,0.9491211295127868,5.395273596048355
104,2881.0024134426444,252.2445541625561,3133.2469676052006,True,0.0,0.0,False,224,-1.0,0.262155681848526,0.12463914602994919,0.9695454835891724,16.07598875835538,490.37553399801254,0.9506795346736908,5.393409192562103
105,2958.5097055068272,252.23403063759682,3210.743736144424,True,0.0,0.0,False,228,-1.0,0.17910495400428772,0.12181651592254639,0.9646868705749512,15.985946857929232,490.8269978761673,0.9496220171451568,5.372869461774825
106,2881.315603753672,252.2378991496295,3133.5535029033013,True,0.0,0.0,False,224,-1.0,0.11909183859825134,0.1272590160369873,0.966392993927002,16.159562611579897,490.79828000068665,0.9469318270683288,5.373234122991562
107,16799.500758248945,-2.0509208792759805,16797.44983736967,False,0.0,0.0,False,1600,-1.0,0.1418517380952835,0.12669040262699127,0.9682291150093079,16.14142384380102,491.38144612312317,0.944491308927536,5.3888019025325775
108,2961.5600562644186,252.25604206538856,3213.816098329807,True,0.0,0.0,False,228,-1.0,0.15030717849731445,0.12344831228256226,0.9627681970596313,16.03800116181374,490.7490236759186,0.9495971083641052,5.36968868970871
109,2883.155124514008,252.24084180138408,3135.3959663153923,True,0.0,0.0,False,224,-1.0,0.08746509253978729,0.1265648603439331,0.9636939167976379,16.137419044971466,489.11871123313904,0.9496957004070282,5.362495183944702
110,3001.1062999120504,252.20904010757351,3253.315340019624,True,0.0,0.0,False,230,-1.0,0.08440268039703369,0.12674389779567719,0.9633269309997559,16.143130339682102,490.06640112400055,0.9470640897750854,5.3716442584991455
111,16784.89005475778,-1.5706829674817246,16783.319371790298,False,0.0,0.0,False,1600,-1.0,0.22070734202861786,0.12716704607009888,0.9682368636131287,16.156628769636157,491.73853200674057,0.945683467388153,5.38882902264595
112,2881.0186639591957,252.26253123576876,3133.2811951949643,True,0.0,0.0,False,224,-1.0,0.15987834334373474,0.128038689494133,0.9641903042793274,16.184434194862845,491.1985775232315,0.9502712726593018,5.374666064977646
113,2946.606796461778,252.25104686702835,3198.857843328806,True,0.0,0.0,False,227,-1.0,0.13075770437717438,0.11923962831497192,0.9692059755325317,15.903744143247607,490.75785475969315,0.945533013343811,5.392220914363861
114,2864.424077290334,252.26906849206853,3116.6931457824026,True,0.0,0.0,False,223,-1.0,0.24587593972682953,0.12876573204994202,0.9661692380905151,16.20762685239315,491.29580932855606,0.9496732532978057,5.381592333316803
115,2962.834085220182,252.23666541372214,3215.070750633904,True,0.0,0.0,False,228,-1.0,0.266554057598114,0.12327149510383606,0.9674248695373535,16.03236069381237,492.48825281858444,0.947037261724472,5.385987043380737
116,16795.891083589588,-2.0663441191722294,16793.824739470416,False,0.0,0.0,False,1600,-1.0,0.049764007329940796,0.13601116836071014,0.9683839082717896,16.438756270706655,491.98977971076965,0.9459787845611572,5.3656154572963715
117,3061.6211345306456,252.2255346744682,3313.846669205114,True,0.0,0.0,False,233,-1.0,0.2564539611339569,0.12408822774887085,0.9623400568962097,16.05841446518898,493.65496706962585,0.9476652801036834,5.368190199136733
118,2888.5184707621042,252.25159848828133,3140.7700692503854,True,0.0,0.0,False,224,-1.0,0.060820311307907104,0.13357104361057281,0.9610833525657654,16.360916291177276,492.1427394747734,0.9457808494567871,5.363791733980179
119,16796.046779076067,-2.0365849892516437,16794.010194086815,False,0.0,0.0,False,1600,-1.0,0.24019946157932281,0.12986737489700317,0.9765422940254211,16.242769259214402,493.2220866680145,0.9450945854187012,5.417898029088974
120,3092.7619663474516,252.2220957419759,3344.9840620894274,True,0.0,0.0,False,235,-1.0,0.13505800068378448,0.13006794452667236,0.9699680805206299,16.24916743040085,491.2934723496437,0.9463278412818908,5.394888281822205
121,16802.467517005978,-2.0036348947263813,16800.463882111253,False,0.0,0.0,False,1600,-1.0,0.18737980723381042,0.12442483007907867,0.9747546315193176,16.06915207952261,492.60597813129425,0.944755208492279,5.411641210317612
122,16795.444221982627,-1.0529121920218494,16794.391309790604,False,0.0,0.0,False,1600,-1.0,0.1301206350326538,0.12403485924005508,0.9640347361564636,16.05671200975776,493.47821056842804,0.945026409626007,5.374121576547623
123,16794.7253663036,-1.0215634756173606,16793.703802827982,False,0.0,0.0,False,1600,-1.0,0.05607658624649048,0.12624125182628632,0.9774829149246216,16.127095933258534,494.17741668224335,0.9442593276500701,5.421190202236175
124,16800.174966689257,-2.0152930429735973,16798.159673646285,False,0.0,0.0,False,1600,-1.0,0.10723365843296051,0.13073469698429108,0.9671524167060852,16.270436833798886,493.4727725982666,0.9465775549411773,5.385033458471298
125,2945.4372016015163,252.24300306352023,3197.6802046650364,True,0.0,0.0,False,227,-1.0,0.0699390172958374,0.12738177180290222,0.9654489755630493,16.163478520512584,491.77201372385025,0.9467696070671081,5.379071414470673
126,16791.603575168298,-2.006155925883134,16789.597419242415,False,0.0,0.0,False,1600,-1.0,0.10657218098640442,0.12799221277236938,0.9674132466316223,16.182951587438584,492.713613986969,0.9436847984790802,5.385946363210678
127,16788.78408954089,-1.9566907452421856,16786.82739879565,False,0.0,0.0,False,1600,-1.0,0.09091756492853165,0.12921220064163208,0.9665734767913818,16.382305006682873,493.6207438111305,0.9435090184211731,5.3830071687698355
128,16777.71786840638,-2.0156740350045537,16775.702194371377,False,0.0,0.0,False,1600,-1.0,0.13612189888954163,0.13241957128047943,0.9646878838539124,16.324184323847295,492.693187892437,0.9417049884796143,5.376407593488692
