variant,episode,success,peak_force_N,mean_contact_force_N,peak_torque_Nm,insertion_time_steps,jamming,jamming_steps,position_error_m,orientation_error_deg,peg1_lateral_error_m,peg2_lateral_error_m,peg1_insertion_depth_m,peg2_insertion_depth_m
B_unconditioned_agent2,25,0,0.0,0.0,0.0,600,0,0,0.0025888307567749603,0.3874963936189692,0.001870581748114413,0.0019296371417884053,0.04035998872018617,0.041118584088970005
B_unconditioned_agent2,26,0,2888.9538606698993,37.20670055146384,0.0,600,1,574,0.04125262741674614,0.7432533378354657,0.01804592631814144,0.018012962711437156,0.0,0.0
B_unconditioned_agent2,27,0,0.0,0.0,0.0,600,0,0,0.002609854078378051,0.3871958356203556,0.0018238724111892554,0.0018922696369114856,0.04037794589046983,0.04114169260897115
B_unconditioned_agent2,28,0,1264.0527988494127,28.711239324960687,0.0,600,1,571,0.041151984092171356,0.33124589184675834,0.01602399354893305,0.015986108208801912,0.0,0.0
B_unconditioned_agent2,29,0,904.0060908308494,28.659321001252938,0.0,600,1,571,0.0410811322383235,0.09350750237578509,0.014980019793488942,0.014937811457916497,1.674610582035746e-05,5.891629236802476e-06
B_unconditioned_agent2,30,0,2186.9782200331015,30.67668253968107,0.0,600,1,568,0.04202746270714876,0.08653292981131225,0.017399564845624188,0.017338962355145173,1.9935058137209027e-05,5.0362180905247356e-06
B_unconditioned_agent2,31,0,2535.6336414840134,30.128907337535676,0.0,600,1,573,0.03924175177736564,0.7889410790994473,0.012550019207412002,0.012697276122130638,7.185058525351756e-05,7.758701121123729e-05
B_unconditioned_agent2,32,0,0.0,0.0,0.0,600,0,0,0.00264486508767599,0.3903562704983338,0.0017887486239878834,0.0018513273374740195,0.040412522148707046,0.04117861057687935
B_unconditioned_agent2,33,0,0.0,0.0,0.0,600,0,0,0.002643669165334187,0.3922683121183576,0.0017756710523078969,0.0018338697382755175,0.04040901395054474,0.041176951198651855
B_unconditioned_agent2,34,0,0.0,0.0,0.0,600,0,0,0.0026386171246838633,0.39046365460466403,0.001796863547399513,0.0018559230107644104,0.04040583111037254,0.04117236998342146
B_unconditioned_agent2,35,0,0.0,0.0,0.0,600,0,0,0.0025867520938900827,0.3915049332723425,0.0017769505263651028,0.0018378396880183749,0.04035307746921792,0.04112065132606251
B_unconditioned_agent2,36,0,443.2632121672841,27.43185166982145,0.0,600,1,565,0.04051875204526672,0.29416177476298777,0.014728006578082766,0.014591300281382759,0.0,1.7989284595419652e-05
B_unconditioned_agent2,37,0,2897.5923517050032,31.81298176080578,0.0,600,1,567,0.040757726289608165,0.3379699720624342,0.015528070897078973,0.015372116369777436,0.0,8.933674877358022e-06
B_unconditioned_agent2,38,0,383.99420806736265,27.50381870338225,0.0,600,1,569,0.04139749382770586,0.07920090691634046,0.015880012330896375,0.01582384304983771,1.942855394462123e-05,2.6056639053015362e-06
B_unconditioned_agent2,39,0,3509.170306146673,12.681358344587657,0.0,600,1,20,0.010006202229665608,0.4007493014237406,0.0024794421764373006,0.0024128080941938257,0.04768141950559714,0.04841271422946224
B_unconditioned_agent2,40,0,0.0,0.0,0.0,600,0,0,0.002584099593708445,0.3883331114322036,0.0018485282964119125,0.0019064038979388336,0.04035413961387093,0.04111513931230911
B_unconditioned_agent2,41,1,764.1483096614625,16.36396229465088,0.0,589,1,200,0.004960472224579713,0.4894413176804669,0.00018608425650131762,0.000230303670450861,0.04218347742326269,0.043172661216577694
B_unconditioned_agent2,42,0,732.371119133703,28.128993144907646,0.0,600,1,568,0.04234772365871317,0.07749594109455696,0.018146739326540966,0.018180048748245803,1.6558742935428306e-05,3.85058755485862e-06
B_unconditioned_agent2,43,0,1522.6781446551051,30.398744797074052,0.0,600,1,572,0.042251475084935854,0.0728975652623034,0.017976001758320412,0.018015422490214112,2.056084664702612e-05,5.30685452809071e-06
B_unconditioned_agent2,44,0,0.0,0.0,0.0,600,0,0,0.002644324017823056,0.388353158862342,0.00184619638279862,0.0019055025810738539,0.04041458924967794,0.041175828850118605
B_unconditioned_agent2,45,0,0.0,0.0,0.0,600,0,0,0.0026507057524778575,0.38918061540069093,0.0018330425044684718,0.0018948024490652508,0.040420688607272236,0.04118296925488537
B_unconditioned_agent2,46,0,4116.243720300896,42.17382286722189,0.0,600,1,575,0.03881829790377106,0.06923859764514072,0.007951636848244379,0.007932730457875889,8.819651633955317e-06,2.9411837571012567e-05
B_unconditioned_agent2,47,0,0.0,0.0,0.0,600,0,0,0.0026505876554630877,0.38886341793261586,0.0018457480716602803,0.0019085828212361123,0.04042078022318609,0.04118273698687982
B_unconditioned_agent2,48,0,0.0,0.0,0.0,600,0,0,0.002639842773040322,0.3922850508650015,0.0017593643571341758,0.0018229392211131432,0.040403983199815856,0.041175314492965985
B_unconditioned_agent2,49,0,2827.1922806217117,4.757741130826866,0.0,600,0,0,0.0034361946446009087,0.35109375124231607,0.002377982623786853,0.002439520614688762,0.04117122742975509,0.041856720195785395
B_unconditioned_agent2,50,0,3111.979301639575,32.12621923179691,0.0,600,1,573,0.04097564818245905,0.719678308371742,0.017238375758446063,0.017279087478872954,0.0,0.0
B_unconditioned_agent2,51,0,0.0,0.0,0.0,600,0,0,0.0026424918979047144,0.3885435750889254,0.001821071827408928,0.001884086160753796,0.040411724829721905,0.04117566180358669
B_unconditioned_agent2,52,0,0.0,0.0,0.0,600,0,0,0.002637738268785211,0.38754811036106895,0.001855038006309809,0.0019166048363001829,0.040408631909224134,0.0411689742103195
B_unconditioned_agent2,53,0,432.3117169774445,26.554052450137565,0.0,600,1,569,0.04021635946719405,0.7849339202253335,0.015568498167045303,0.015371446948483898,3.085476126101633e-05,3.307528003936716e-05
B_unconditioned_agent2,54,0,1237.759104303708,29.395835439868424,0.0,600,1,568,0.04362966622774702,0.09049828340139399,0.020875753257069987,0.020839823473496586,1.7174605221846606e-05,3.1191166077679244e-06
B_unconditioned_agent2,55,0,1022.3255415541612,21.411705529183493,0.0,600,1,339,0.006885868551572929,0.4292932101877627,0.0013642064276062234,0.001353239366916731,0.03169644889920944,0.03257113308283965
B_unconditioned_agent2,56,0,583.6833349884977,24.252238463099697,0.0,600,1,488,0.03835124635798835,0.7583766230326163,0.00812611539027987,0.008478411330657501,0.0001485728022666763,0.00016574597604620406
B_unconditioned_agent2,57,0,3685.783470498241,35.08751039128006,0.0,600,1,568,0.041985825171862,0.10951259921086086,0.01725764052408512,0.017222717042520555,1.710936580816974e-05,5.420137701099559e-06
B_unconditioned_agent2,58,0,0.0,0.0,0.0,600,0,0,0.0013700011781457497,0.3716635438433978,0.002657088501282527,0.002670693060150226,0.037262166157702246,0.03791292250483418
B_unconditioned_agent2,59,0,551.6356885173208,27.138467222776193,0.0,600,1,571,0.03979218930191862,0.71615495782519,0.014165948764788225,0.014336232058701296,4.986066631233743e-06,4.2098691643503716e-05
B_unconditioned_agent2,60,0,0.0,0.0,0.0,600,0,0,0.0025899354663992797,0.3923764867574332,0.0017483854710906228,0.0018126398415026547,0.040352947027540186,0.04112549420070843
B_unconditioned_agent2,61,0,0.0,0.0,0.0,600,0,0,0.002674368917861187,0.3885895308364501,0.0018245764438679158,0.0018874109386829419,0.04044352670219844,0.04120763452835315
B_unconditioned_agent2,62,0,2046.810639176839,31.776473845782785,0.0,600,1,573,0.042743194503466746,0.15897367682611308,0.01994892383763967,0.020065222423971064,0.0,1.830979066177324e-05
B_unconditioned_agent2,63,0,0.0,0.0,0.0,600,0,0,0.0026815746939706136,0.38773718962499354,0.0018555338336355685,0.0019165795836897867,0.040451765676853955,0.04121357140122294
B_unconditioned_agent2,64,0,0.0,0.0,0.0,600,0,0,0.0025989483026875697,0.3887320649870504,0.0018226521457950268,0.001888969058891253,0.0403679803260965,0.04113186863170997
B_unconditioned_agent2,65,0,770.28123057505,28.864980597389295,0.0,600,1,568,0.041285759337592785,0.34387476852332505,0.016940884487018856,0.016799472178712214,0.0,1.2529873449559914e-06
B_unconditioned_agent2,66,0,385.9775247156269,27.76631746364291,0.0,600,1,568,0.041850041587885745,0.09364798138933075,0.016970622993694867,0.01701022392173146,1.658086388755392e-05,4.441689415261851e-06
B_unconditioned_agent2,67,0,0.0,0.0,0.0,600,0,0,0.0026413458705679973,0.38971979436906856,0.001842747021284807,0.0019010063592973959,0.04041045193938846,0.04117331828860118
B_unconditioned_agent2,68,0,0.0,0.0,0.0,600,0,0,0.002597820622218616,0.3908128665077617,0.0017967141211543383,0.0018575894199659613,0.04036542546369972,0.04113147551140119
B_unconditioned_agent2,69,0,0.0,0.0,0.0,600,0,0,0.002639934689165369,0.3883472424056963,0.0018361095912513916,0.0019002563932984493,0.040409723498475096,0.04117252410068311
B_unconditioned_agent2,70,0,0.0,0.0,0.0,600,0,0,0.002585172859645767,0.3885509540757575,0.0018387141165097268,0.001898094121358068,0.040355141043322655,0.041117057936133315
B_unconditioned_agent2,71,0,2232.405941936573,31.91948094513927,0.0,600,1,570,0.03862867663350739,0.10664900913130848,0.006781254550731907,0.00671807391518055,8.68691412552608e-06,3.0144997970903142e-05
B_unconditioned_agent2,72,0,782.934996753456,29.168240476907194,0.0,600,1,559,0.04366503468700647,0.14866779845806635,0.02097125391818592,0.021023056899082303,1.7263436362401074e-05,2.6385930615366315e-06
B_unconditioned_agent2,73,0,0.0,0.0,0.0,600,0,0,0.00264641008899051,0.39167544509650665,0.00175859375433802,0.0018237016588674364,0.04041038072375724,0.04118184452076742
B_unconditioned_agent2,74,0,0.0,0.0,0.0,600,0,0,0.002637942936143717,0.3909233881137897,0.001779649392636444,0.0018422015145669734,0.040404265444393454,0.041172549742126884
B_unconditioned_agent2,75,0,765.4598382166314,28.189844962527143,0.0,600,1,568,0.0437531705808719,0.10201452125739731,0.02114410907665573,0.02115306713416409,2.15807348141403e-05,4.4225979978704255e-06
B_unconditioned_agent2,76,0,0.0,0.0,0.0,600,0,0,0.0026518081583348013,0.38716973576547953,0.0018577487211857344,0.0019196097217521245,0.04042277538683738,0.041182968360093546
B_unconditioned_agent2,77,1,25.598434581602007,0.12854862229253544,0.0,387,0,0,0.01889168902221511,0.5076278466533621,0.0006612209417630409,0.000536471959236431,0.056449063794102576,0.057467132871111874
B_unconditioned_agent2,78,0,0.0,0.0,0.0,600,0,0,0.0026474800939044335,0.3859528422352552,0.0018599493596947317,0.0019244414729566517,0.040418247601931655,0.041178220828301824
B_unconditioned_agent2,79,0,2642.8874739691228,35.94484071989149,0.0,600,1,557,0.03853172121271571,0.08157379140122627,0.005738338896792783,0.005748203997276605,3.320799856351003e-05,1.5685211367487406e-05
B_unconditioned_agent2,80,0,0.0,0.0,0.0,600,0,0,0.002638002223706453,0.38850843717588135,0.001804072497115953,0.0018692720206754697,0.04040617291517822,0.04117150182068082
B_unconditioned_agent2,81,0,0.0,0.0,0.0,600,0,0,0.0026530166937429583,0.38874182416949044,0.0018339330439854779,0.0018919031781404801,0.04042283302867832,0.041184234297782084
B_unconditioned_agent2,82,0,0.0,0.0,0.0,600,0,0,0.0026755897621713568,0.3915557404285678,0.0018002803119648591,0.0018595835206278338,0.040441504271698535,0.04121079179262501
B_unconditioned_agent2,83,0,2005.6606497773744,30.627666362037022,0.0,600,1,570,0.04083921343456003,0.05611922263586862,0.014374234405104743,0.014340870774477847,1.968576098112379e-05,5.169011580229144e-06
B_unconditioned_agent2,84,1,2536.593045725348,10.965311452796367,0.0,245,1,3,0.0027997521199189346,0.6120664171771709,0.00021284117897103286,0.00013414440511240813,0.03628137703228398,0.03752448437803784
B_unconditioned_agent2,85,1,1506.6775764291676,15.993008962223483,0.0,555,1,21,0.007827035646372578,0.44507049605265186,0.000853641044435142,0.0008244556480765396,0.0449844976989617,0.045901563382273074
B_unconditioned_agent2,86,0,0.0,0.0,0.0,600,0,0,0.0026742123082233666,0.38858964081742287,0.0017996805185602025,0.0018683743239324138,0.040440712867709804,0.04120741571291738
B_unconditioned_agent2,87,0,0.0,0.0,0.0,600,0,0,0.002637534442609721,0.38835596590585386,0.0018131605282832718,0.0018787281122388335,0.04040643993760228,0.041170589467314826
B_unconditioned_agent2,88,0,3308.972557251727,33.963012235822646,0.0,600,1,566,0.04264522873872207,0.07229468244294551,0.019599503616724474,0.019596330380147617,8.41165181446335e-07,2.481207008957903e-05
B_unconditioned_agent2,89,0,2531.083673080743,31.622369369481508,0.0,600,1,575,0.04236767014450027,0.08508608965354515,0.01820246809532328,0.01814581478864105,1.954965284996918e-05,2.4074158226014553e-06
B_unconditioned_agent2,90,1,301.12109268900804,0.7681660527780817,0.0,392,0,0,0.017743419403462076,0.45412258996456367,0.0004440463095310164,0.0006167090972477203,0.05536756483289731,0.05625840706729265
B_unconditioned_agent2,91,0,2500.6568210419327,30.61434277929173,0.0,600,1,571,0.04086108324925858,0.8240932219487251,0.017572344580084418,0.017435122102900057,0.0,2.0991490627335352e-05
B_unconditioned_agent2,92,0,0.0,0.0,0.0,600,0,0,0.002643224496091588,0.39059543715708667,0.0017871142334847589,0.0018494856272328454,0.040410615987130465,0.041177145565683075
B_unconditioned_agent2,93,0,1300.5457248476278,29.381634229837005,0.0,600,1,573,0.04143361049081768,0.08643249541512238,0.015986271656480783,0.01603657650638258,2.053863096192904e-05,6.322423503950236e-06
B_unconditioned_agent2,94,0,1289.2910441460608,27.948274529893848,0.0,600,1,573,0.03964227881274278,0.757290452756095,0.013676997227112192,0.01347093597305635,5.257710503885765e-05,6.238772966254275e-05
B_unconditioned_agent2,95,0,0.0,0.0,0.0,600,0,0,0.00265463538790046,0.391122382947941,0.0017839245545940591,0.0018505130851052174,0.04042037217242738,0.04118967785466764
B_unconditioned_agent2,96,0,0.0,0.0,0.0,600,0,0,0.002676885983777437,0.3889875763505371,0.0018265416042748007,0.0018882105223569819,0.0404460403335676,0.041210120661057496
B_unconditioned_agent2,97,0,1265.7015541544354,27.897896420544907,0.0,600,1,575,0.03990208852561138,0.8338385291728615,0.014993642146886433,0.015142518546377756,3.2050407905707956e-05,4.311463697222878e-05
B_unconditioned_agent2,98,0,0.0,0.0,0.0,600,0,0,0.002643796973592066,0.3926604607913165,0.0017525241858095952,0.0018155891809687116,0.040407640179365205,0.0411788884207605
B_unconditioned_agent2,99,0,0.0,0.0,0.0,600,0,0,0.002683224003682581,0.3893141828528809,0.001816531388971957,0.0018794482967372194,0.040451640487488554,0.041217117569608684
B_unconditioned_agent2,100,0,0.0,0.0,0.0,600,0,0,0.002652210552061388,0.38869858832204707,0.0018256603046039415,0.001888974644346279,0.04042219358743814,0.04118470126589232
B_unconditioned_agent2,101,1,339.45244095771653,1.1104123848041594,0.0,417,0,0,0.005309121420745477,0.4296158598272591,0.000624258632470227,0.0008139189102646052,0.04271425938356837,0.04358670219559193
B_unconditioned_agent2,102,0,816.4405380998301,26.055496325720974,0.0,600,1,504,0.03917583605131117,0.1842111192539472,0.009075209397292255,0.00924155667071726,3.272754026514141e-05,1.2393775568407539e-05
B_unconditioned_agent2,103,1,4068.9019903433486,23.007290333130207,0.0,453,1,19,0.002867071840058628,0.5119085119555746,0.0002473103519035817,0.0001681068599055679,0.03902356124197511,0.040054040892035285
B_unconditioned_agent2,104,0,0.0,0.0,0.0,600,0,0,0.0026406010122332537,0.3886285245124763,0.0018262011452291498,0.0018902343915073497,0.0404095638748004,0.04117395869416118
B_unconditioned_agent2,105,0,2111.5498471573187,30.50261999826188,0.0,600,1,570,0.041563442915408325,0.1179786605382439,0.016384270422630215,0.016302927080015937,1.6426086592434552e-05,0.0
B_unconditioned_agent2,106,0,0.0,0.0,0.0,600,0,0,0.0026376168462797383,0.38900094868491475,0.001812956485296582,0.0018755333155286288,0.04040600573382599,0.041171481933928215
B_unconditioned_agent2,107,1,564.8168675309862,6.0492250143826825,0.0,437,1,10,0.00488058698559184,0.4441924038276204,0.00026086392722982684,0.0002950981477952159,0.042238944995420545,0.043134673874145095
B_unconditioned_agent2,108,0,1556.7436309709697,30.077980243554098,0.0,600,1,566,0.03978616610984735,0.09595848426424357,0.011893633551364812,0.011828019034179944,0.0,2.4935700465016086e-05
B_unconditioned_agent2,109,0,1841.5845282883283,33.32931648092471,0.0,600,1,573,0.04087270207262071,0.6573657791047895,0.016971221816042343,0.016805444581270975,0.0,1.0089420456070586e-05
B_unconditioned_agent2,110,0,399.89332871325047,26.999705949713576,0.0,600,1,564,0.03861731451255525,0.679910077631662,0.009139090850877461,0.008940456427018134,0.00012130908009216207,0.00013232016446945022
B_unconditioned_agent2,111,0,0.0,0.0,0.0,600,0,0,0.002694105517953024,0.3885749086180249,0.0018240908557569655,0.0018859314952648632,0.04046309099715142,0.04122754166349312
B_unconditioned_agent2,112,0,0.0,0.0,0.0,600,0,0,0.0026500662789647007,0.3908710300384337,0.0017988078046070404,0.0018582587439457821,0.04041711345516432,0.04118399228172994
B_unconditioned_agent2,113,0,883.7182628459549,29.720427436896315,0.0,600,1,568,0.04121405689859289,0.33938954153833445,0.01674583773497139,0.01660324358730194,0.0,2.9246694856419064e-06
B_unconditioned_agent2,114,0,233.25281703796702,0.38875469506327837,0.0,600,0,0,0.0009398159457104533,0.4356647020915107,0.0012229962023123857,0.0013178081368135715,0.03810281961877592,0.03898330265576724
B_unconditioned_agent2,115,0,0.0,0.0,0.0,600,0,0,0.002644072353934915,0.38950315456752777,0.001823589050906439,0.0018863841512033865,0.040413028996806065,0.04117749428237807
B_unconditioned_agent2,116,0,0.0,0.0,0.0,600,0,0,0.002636801316065515,0.3879813659037486,0.0018475952513056391,0.001908705486699178,0.0404073097369309,0.04116850346012701
B_unconditioned_agent2,117,0,1891.3746873310802,30.228887984361595,0.0,600,1,572,0.04186019354747229,0.6155857943632538,0.019294181517501226,0.019103301308281095,0.0,0.0
B_unconditioned_agent2,118,0,0.0,0.0,0.0,600,0,0,0.00268800962284804,0.39057051473953525,0.0017920570805488218,0.0018554012852166704,0.04045553410165464,0.041222103558270905
B_unconditioned_agent2,119,0,0.0,0.0,0.0,600,0,0,0.002637518706365184,0.38817444505732757,0.0018580383180559147,0.0019177738119835488,0.04040805602955893,0.04116859901788932
B_unconditioned_agent2,120,0,2550.36491936369,33.349521969619396,0.0,600,1,566,0.04032878408095385,0.23539236957258727,0.014010405946407817,0.013920758100636414,0.0,2.6123039440155427e-05
B_unconditioned_agent2,121,0,391.96838169721224,27.79022092776898,0.0,600,1,569,0.04379785495152536,0.0741882546230514,0.022051369049329007,0.02206017288055815,2.821932012370132e-08,2.458839500348725e-05
B_unconditioned_agent2,122,0,1583.7989193339306,30.22308434816281,0.0,600,1,564,0.03911319618210214,0.11965644005080929,0.009285427765925528,0.009183912589326946,7.034540619940688e-07,2.6857128974371036e-05
B_unconditioned_agent2,123,0,1651.4468685009788,30.595681083379368,0.0,600,1,568,0.03989644302044214,0.3303753970075793,0.0129160647326767,0.012727838848449812,0.0,2.295685477531756e-05
B_unconditioned_agent2,124,0,0.0,0.0,0.0,600,0,0,0.002589213959636989,0.3860221804729501,0.0018679140228105506,0.0019321733023017968,0.04036006358396154,0.04111967230897203
C_prior_condition,0,0,0.0,0.0,0.0,600,0,0,0.002640593602733701,0.38699247542050924,0.0018699809121121727,0.0019335292283332445,0.04041168106011291,0.041171193049971515
C_prior_condition,1,0,0.0,0.0,0.0,600,0,0,0.0026401658244257793,0.39011722072122273,0.0017978588138058136,0.001865011827554757,0.04040660183404537,0.041174644395262354
C_prior_condition,2,0,438.5662994140744,26.748159199595662,0.0,600,1,566,0.039852497925941935,0.7075871199960561,0.014322649881681535,0.01449943679797,0.0,3.9019330269195185e-05
C_prior_condition,3,0,0.0,0.0,0.0,600,0,0,0.002639836074304291,0.38894974165811075,0.0018087813957436839,0.0018745856036055872,0.04040706643888017,0.04117390818604313
C_prior_condition,4,0,2985.9905245578125,33.86372412436944,0.0,600,1,547,0.03870269490449261,0.3941576448073229,0.007811341357568037,0.007618911339496525,7.505354691724614e-05,5.57424914809021e-05
C_prior_condition,5,0,1364.8316285081382,29.58039975717574,0.0,600,1,573,0.042816423804093645,0.3584059935387685,0.020593163288666737,0.0207408857559291,0.0,0.0
C_prior_condition,6,0,4053.362754363794,40.31999732000285,0.0,600,1,568,0.03965913587207788,0.10374068588242799,0.011458013986025114,0.011495917396573518,3.907459450051831e-06,1.9804523053744416e-05
C_prior_condition,7,0,0.0,0.0,0.0,600,0,0,0.002639260677128233,0.38769498478743275,0.0018533533130060025,0.001913202864662416,0.04040949358933265,0.04117111903990125
C_prior_condition,8,0,0.0,0.0,0.0,600,0,0,0.0026391662810253637,0.39090260076750366,0.0017846934323431083,0.00184633546000184,0.04040532886269493,0.041174087171584765
C_prior_condition,9,0,2597.183718187968,44.600220137229066,0.0,600,1,582,0.0430135448578515,0.06440478334942544,0.01981623541079123,0.019845933240362025,2.1024342292723375e-05,2.2996542312289647e-06
C_prior_condition,10,0,1328.8793747972777,28.584964867593627,0.0,600,1,566,0.04035208524463259,0.44180513243631075,0.014131305454666298,0.014464400865523789,0.0,0.0
C_prior_condition,11,0,0.0,0.0,0.0,600,0,0,0.0026724170516734492,0.3905673462773486,0.0018223602616427243,0.001882863623841886,0.04044098219447186,0.04120555561833166
C_prior_condition,12,0,1401.2872334957972,28.90298566826809,0.0,600,1,569,0.04087010073866463,0.32107188874631176,0.01578389920677398,0.015644471841499287,0.0,9.516730746499114e-06
C_prior_condition,13,0,1186.4844950757417,29.200303453239226,0.0,600,1,573,0.04355147138764954,0.1076746624122682,0.020756596725368424,0.020800302157361988,1.644286594337102e-05,1.0860209361182593e-06
C_prior_condition,14,0,0.0,0.0,0.0,600,0,0,0.0026751090728429927,0.3908671462825184,0.0017778220358696216,0.0018418197220910965,0.04044181620046038,0.04120937043847386
C_prior_condition,15,0,0.0,0.0,0.0,600,0,0,0.0026742214537241763,0.38916457844037794,0.0018301374730156923,0.0018906837445983851,0.04044327165274882,0.04120737874699206
C_prior_condition,16,0,0.0,0.0,0.0,600,0,0,0.002652210572871821,0.3897104840097611,0.001806620548334596,0.0018694884492317823,0.040419916852541864,0.041186575706779464
C_prior_condition,17,0,0.0,0.0,0.0,600,0,0,0.0027028294163801516,0.39001934540100397,0.001805894228156108,0.001868794408560584,0.040470964423255505,0.04123673151624526
C_prior_condition,18,0,2310.1706527054266,35.44998794290267,0.0,600,1,572,0.03867641596451859,0.11414531456874592,0.007161201249098361,0.00722549107732016,5.777991749854328e-06,2.9978410186586035e-05
C_prior_condition,19,0,4003.874582651904,38.69860066804108,0.0,600,1,540,0.03823675725749908,0.5174307868719334,0.006059179167520465,0.005874850820617,9.812807922698202e-05,0.00017417585341005654
C_prior_condition,20,0,0.0,0.0,0.0,600,0,0,0.002692124920548317,0.3884509223987835,0.0018343101672884886,0.001897987064266993,0.04046145754370147,0.0412251392610633
C_prior_condition,21,0,2998.3890118187815,32.63923399919293,0.0,600,1,557,0.039328954237821546,0.7262289799261574,0.012424876320246076,0.012237223774011496,7.394218820979542e-05,7.636448561076231e-05
C_prior_condition,22,0,0.0,0.0,0.0,600,0,0,0.002698507047236545,0.3886013835579737,0.0018384228843869059,0.0018996451622052316,0.040467825454841254,0.0412316068361484
C_prior_condition,23,0,0.0,0.0,0.0,600,0,0,0.0026078990885198155,0.38818073882434895,0.0018229906853370673,0.0018855026043094261,0.040377416233500794,0.041140820604915106
C_prior_condition,24,0,0.0,0.0,0.0,600,0,0,0.002640005891270121,0.39090555815256095,0.0017816531815905074,0.0018439408673204293,0.040405834266267614,0.04117520288776327
C_prior_condition,25,0,0.0,0.0,0.0,600,0,0,0.0025895346584985453,0.38749570096376224,0.0018705994710739996,0.001929656434792589,0.040360694130978834,0.04111928640772949
C_prior_condition,26,0,2890.496624808237,37.21179422322569,0.0,600,1,574,0.041253218797622365,0.7432779041189237,0.018047363109741633,0.01801452829373178,0.0,0.0
C_prior_condition,27,0,0.0,0.0,0.0,600,0,0,0.002610541230614089,0.38719606408512736,0.0018238753023648714,0.0018922700014311206,0.040378634875012524,0.041142380743054145
C_prior_condition,28,0,1264.202305560468,28.712708189416528,0.0,600,1,571,0.04115173708997644,0.3311338114449386,0.016022965395250836,0.015985265696318193,0.0,0.0
C_prior_condition,29,0,904.0232983015736,28.65931272262686,0.0,600,1,571,0.04108136502645973,0.09350090759653837,0.014980640702627394,0.014938433265863336,1.6745914477249435e-05,5.891611363682825e-06
C_prior_condition,30,0,2187.3478636795217,30.673107147749032,0.0,600,1,568,0.042028556744251724,0.08641944481410999,0.017402128200866767,0.017341626657920335,1.993460468562719e-05,5.030788004144193e-06
C_prior_condition,31,0,2536.3070780520097,30.13240325942183,0.0,600,1,571,0.03923420893634527,0.7887271889603864,0.012513925602496258,0.012660649943676622,7.047107569545935e-05,7.772978870942276e-05
C_prior_condition,32,0,0.0,0.0,0.0,600,0,0,0.00264556036762311,0.3903566773973942,0.0017887503079687388,0.0018513290767083435,0.04041321771551395,0.041179305795822234
C_prior_condition,33,0,0.0,0.0,0.0,600,0,0,0.0026443622118518277,0.39226747376505006,0.001775679864826766,0.0018338834740992984,0.04040970971601795,0.041177645929228006
C_prior_condition,34,0,0.0,0.0,0.0,600,0,0,0.0026393069145516247,0.3904619196055664,0.0017968763191586717,0.0018559396581356987,0.04040652300566885,0.04117306036634693
C_prior_condition,35,0,0.0,0.0,0.0,600,0,0,0.0025874570532097557,0.39150457380649956,0.001776958452038526,0.0018378526945472225,0.04035378411830686,0.0411213572043233
C_prior_condition,36,0,443.25864279520067,27.43122030215128,0.0,600,1,565,0.04051949781228723,0.29416200103396334,0.014730191154140282,0.01459356250903066,0.0,1.7992282762717415e-05
C_prior_condition,37,0,2897.7617949552277,31.781780224139947,0.0,600,1,567,0.04084048976671335,0.34150408223368184,0.01576795980968558,0.015606631698666948,0.0,7.402366197582777e-06
C_prior_condition,38,0,383.97574028364164,27.50865598136919,0.0,600,1,569,0.0413985193259271,0.07921969333488134,0.01588264228460044,0.01582644493218549,1.9427427857370005e-05,2.60482123947553e-06
C_prior_condition,39,0,3509.185450665246,12.703165855366015,0.0,600,1,20,0.009984808410787287,0.39962007411641115,0.002464351268348822,0.0023976017958685196,0.047663312085187114,0.04839768579218839
C_prior_condition,40,0,0.0,0.0,0.0,600,0,0,0.0025847992776842866,0.3883315840341545,0.0018485449960881238,0.0019064214827803085,0.040354840977457,0.04111583806056728
C_prior_condition,41,1,763.860031830593,16.3416460127031,0.0,590,1,202,0.00491954537808481,0.4889512766789956,0.0001901954668601254,0.0002508331809534718,0.042146715602125205,0.04313468407987186
C_prior_condition,42,0,732.6756238672803,28.12960495349586,0.0,600,1,568,0.04234822261503069,0.0775080271631451,0.01814787288627913,0.01818118708491436,1.6558941012038975e-05,3.851523314384042e-06
C_prior_condition,43,0,1522.756023024091,30.399127421812572,0.0,600,1,572,0.042251652380602696,0.07309046680053376,0.017976352222816832,0.018015902326123084,2.0560265626017038e-05,5.304527971615458e-06
C_prior_condition,44,0,0.0,0.0,0.0,600,0,0,0.002645019045586595,0.3883520290778554,0.001846213578992818,0.0019055235459576713,0.04041528609639727,0.04117652311788094
C_prior_condition,45,0,0.0,0.0,0.0,600,0,0,0.0026514029292895305,0.3891805136612253,0.0018330541507460302,0.0018948161075117546,0.04042138690296659,0.04118366553595675
C_prior_condition,46,0,4116.247704591765,42.173888554353354,0.0,600,1,575,0.038818313350393825,0.06923419307655217,0.007951716014657271,0.007932811256753219,8.819696548000022e-06,2.9411512918013638e-05
C_prior_condition,47,0,0.0,0.0,0.0,600,0,0,0.002651284643667991,0.3888636050778635,0.001845758078054718,0.001908593076738796,0.04042147819806818,0.041183432800028195
C_prior_condition,48,0,0.0,0.0,0.0,600,0,0,0.0026405352799885136,0.3922849194026595,0.0017593711767877806,0.001822950528258066,0.040404676753644696,0.041176007342444164
