episode,step,stage,stage_index,success,contact,jamming,Kx,Ky,Kz,Krx,Kry,Krz,Dx,Dy,Dz,Drx,Dry,Drz,Fx,Fy,Fz,Tx,Ty,Tz,peg1_lateral_error,peg2_lateral_error,peg1_depth,peg2_depth,relative_position_error,relative_orientation_error,agent1_action,impedance_action
0,39,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.016107808669682505,0.016099221337608605,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,40,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.015902191858006308,0.015897198349150873,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,41,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01573169909380305,0.015729764208752404,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,42,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.015568611597101267,0.015569458818602151,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,43,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.015400086783522365,0.015403585338885382,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,44,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.015220197274507918,0.015226290190389171,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,45,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.015024246380945882,0.015032911642816667,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,46,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.014807775620879694,0.014819002028998036,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,47,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.014570999915191467,0.014584767971582719,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0,48,INSERTION,8,0,0,0,360.0,360.0,520.0,60.0,60.0,44.0,4.4,4.4,5.5,1.54,1.54,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.014314580874723008,0.014330856097181906,0.0,0.0,0.0,0.0,"[0,0,0,0,0,0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
