mode,episode,success,insertion_time_s,peak_contact_force_N,rms_contact_force_N,peak_torque_Nm,jam,target_translation_displacement_m,target_rotation_displacement_deg,target_peak_linear_velocity_mps,target_peak_angular_velocity_dps,relative_final_position_error_m,relative_final_orientation_error_deg,final_insertion_depth_m,final_stage,contact_steps,target_final_linear_velocity_mps,target_final_angular_velocity_dps
floating_zero_velocity,20360888,0,9.6,19.884046674213113,1.4662368490587092,0.5054657925974788,0,0.051595888289027655,0.046754775637383,0.032195025911167116,2.3088810143132092,0.0028887994956112084,1.7745608867087899,0.029669523242076067,INSERTION,18,0.014453360947312659,7.591431102993081e-25
floating_zero_velocity,20360889,1,7.968,12.978417022334613,0.8548161069780296,0.2986939114596174,0,0.07615328244532946,0.12140617596991868,0.0234480561768586,2.6715415687740554,0.007177980357038048,1.9317514299367586,0.030010389145706497,SUCCESS,11,0.019234460178256904,1.2495049054755383
floating_zero_velocity,20360890,1,5.76,14.646332348759454,0.9450116713044263,0.3417029000820974,0,0.03155706721200564,0.06720033338277538,0.01716795892086305,2.5381661564400257,0.007261012866966174,2.2542630210018397,0.03000689166952022,SUCCESS,7,0.007151864764704294,1.5347705196653052e-33
floating_zero_velocity,20360891,1,4.424,19.083012483072398,1.259069839153569,0.4480135450967625,0,0.0168431425731112,0.09270063139923751,0.024008592958588534,2.16524260884683,0.007662062148202074,2.913793797312259,0.030005233753830473,SUCCESS,5,0.022815289918244507,0.006669771982695298
floating_zero_velocity,20360892,0,9.6,0.0,0.0,0.0,0,0.0,4.891966429008827e-17,0.0,0.0,0.007005631218302884,0.271541020183286,0.0,CONTACT_SEARCH,0,0.0,0.0
floating_zero_velocity,20360893,1,4.48,12.252598132774397,0.7155793836709449,0.31097382963952014,0,0.0216228234392164,0.07900535120922927,0.01836263636978613,2.52829097827451,0.007892810441763952,2.8910793973928834,0.030032280213237766,SUCCESS,5,0.01819817549122816,0.42588197725823385
floating_zero_velocity,20360894,0,9.6,19.644192584730693,1.4690377820720069,0.48420020109113576,1,0.09370899021943137,0.18050988619904565,0.03152844257106656,2.2756176657480416,0.0009548542737617106,0.8345350132468404,0.01816925259280799,INSERTION,24,0.019659203089729613,2.2677569101178704e-13
floating_zero_velocity,20360895,0,9.6,11.424069711436534,1.0546446823442674,0.2635355023848924,1,0.13756783808238857,0.302210766799519,0.05278337464582094,2.0248359495721684,0.009188590469632427,3.576088865369949,0.0252238703253112,INSERTION,33,0.035108242069100654,0.22450211785225596
floating_zero_velocity,20360896,1,1.1440000000000001,6.048152226708876,0.7940113615868905,0.10594915025685152,0,0.004785504815603044,0.028062974055232615,0.007889926741690454,0.770920125471222,0.007666693346706234,1.928918535111042,0.03000133279643073,SUCCESS,3,0.007889926741690454,0.770920125471222
floating_zero_velocity,20360897,1,5.96,19.36984910892735,1.142738717323227,0.4786440023726141,0,0.04960342034903815,0.08367373470513473,0.01934279987198058,2.8670438813059125,0.0059907540046668884,1.1704790552134412,0.03001474822572447,SUCCESS,10,0.0038970824449057165,0.8282137404337628
floating_zero_velocity,20360898,0,9.6,6.048794858841759,0.32644882715429324,0.15404511198175716,0,0.03032855474901709,0.04039876285140282,0.010441668486417331,0.8515136277962437,0.005285677780180269,1.9360974157543365,0.02990534004599611,INSERTION,5,0.0004347414860370732,1.0075631535057933e-121
floating_zero_velocity,20360899,1,1.168,9.972307811593868,0.8253140667830479,0.10916098387290524,0,0.004605729695642222,0.02263580721187083,0.0067233130271726746,0.7631793925038697,0.00418284142107029,1.319730630122761,0.030015219488673982,SUCCESS,1,0.005011279330796291,2.5689589299255457e-12
floating_zero_velocity,20360900,0,9.6,18.689885883973574,1.1391244251791741,0.45192109251970836,0,0.05561707201657285,0.06325768630216493,0.023224911919336667,2.653987269225693,0.00615528591097128,1.42719162822341,0.02982465897462312,INSERTION,13,0.0034461130924419692,4.070037656061943e-18
floating_zero_velocity,20360901,1,5.872,17.139276489782862,1.3276957978440145,0.41919548250148403,0,0.03649787582365623,0.11513997889620922,0.02051835553611337,2.737190711330125,0.007832397059807985,2.627483266132537,0.03000390785444738,SUCCESS,12,0.01621745108657052,1.0284024779253741e-06
floating_zero_velocity,20360902,0,9.6,12.905743057788758,0.575664567036386,0.34282045376396497,0,0.020421225908550156,0.034098478337934474,0.008628101765003237,0.9971671825620614,0.0011868264870258285,0.5935985289562301,0.02981704540402581,INSERTION,4,0.00027404351802605664,8.557505263726546e-119
floating_zero_velocity,20360903,1,1.296,9.147194729080251,0.8736416645696435,0.1319395182835317,0,0.0028912540261762177,0.017285615348681317,0.005578241767599272,0.9233818430250993,0.007926091352550433,2.4191935773654274,0.030013382765689874,SUCCESS,3,0.0034990533586942807,5.437797388308402e-10
floating_zero_velocity,20360904,1,2.528,12.844740803519393,1.0309153506030961,0.2852776615399421,0,0.01060936440412008,0.051245938969468094,0.014302972177119972,1.8067887799358702,0.007837195012362153,2.7538537147243924,0.03000939747937235,SUCCESS,4,0.014260143594283984,1.2527484730710086
floating_zero_velocity,20360905,1,5.5360000000000005,19.314796085999497,1.186997725527629,0.4712368901983605,0,0.03372284505221234,0.04520822683307119,0.018432058130734598,2.4650845738575096,0.006873413634377923,1.6826803066897456,0.030026654084238557,SUCCESS,10,0.01640179150209559,1.1670707116852845
floating_zero_velocity,20360906,0,9.6,21.206744307233695,1.3054236234831402,0.5259934939580357,0,0.04098055111452063,0.12741304777886825,0.01291791790254533,1.8732016137340861,0.0017546780942043652,0.8811543979790891,0.02974878864023966,INSERTION,16,0.010451088475294776,3.5749554630958024e-06
floating_zero_velocity,20360907,0,9.6,21.388793831428142,1.9563980965883085,0.5314462458727962,1,0.1427955154391135,0.22192004649613054,0.06017988557107604,2.2765368699381767,0.0045398652863470595,1.3613516726768538,0.023183038453202392,INSERTION,45,0.013142021372881467,6.061334295728515e-27
floating_zero_velocity,20360908,0,9.6,19.417621193614835,1.7306757351499837,0.5074172823404837,1,0.33603486876781924,0.5002684746069653,0.0654225201317943,2.5147776153575596,0.010981939978957125,3.827601855189342,0.003439573762024594,INSERTION,90,0.02680807399179909,3.159695067844395e-08
floating_zero_velocity,20360909,1,1.184,15.741446796622691,1.5037640728610107,0.24559324376553782,0,0.006561077452395223,0.031911434250106195,0.010507916660549241,1.2171795714917573,0.0034981748878126595,1.5022248434675824,0.030008829981008425,SUCCESS,4,0.007997467016171224,0.00013104245930849824
floating_zero_velocity,20360910,1,1.6320000000000001,10.877051352461464,1.9127733757089291,0.28090820975649683,0,0.020921765760263077,0.18103822959199664,0.04662536688169966,2.1107587409575705,0.007692000023732742,2.8395791964554804,0.030090910189445385,SUCCESS,12,0.04593146383818408,0.10819915552948295
floating_zero_velocity,20360911,0,9.6,16.912999853948726,1.4365594867472005,0.4078068182196099,0,0.15614309397336762,0.40953778514264594,0.06310951692454507,2.3789190708197463,0.008782989077444623,3.4419557877206475,0.030281551737735665,INSERTION,39,0.05902740243210076,0.006535814348848486
floating_zero_velocity,20360912,0,9.6,22.88065380313899,1.653117881350648,0.574663264979261,0,0.05508888276553978,0.06377082375431611,0.031797802998890116,1.8568180161969952,0.002868694829888911,1.0883653527069534,0.02967837714420082,INSERTION,25,0.004538864097259855,7.748909171813231e-36
floating_zero_velocity,20360913,1,2.216,17.309499390361033,1.8142092459711159,0.45864735249314403,0,0.02778171022339756,0.06855211598500865,0.026360990025129035,2.5223461205591793,0.005868870372302202,1.617146043656004,0.030022468796891796,SUCCESS,9,0.009472738093548086,0.3938953960873703
floating_zero_velocity,20360914,0,9.6,12.175347260495299,1.392863034346171,0.30243608777180114,1,0.37766905190234346,0.5377946962762804,0.06540950487574662,2.0529380473417453,0.011073473801945101,3.635227415297061,0.0,INSERTION,73,0.017380770244149843,1.9550059458702195e-12
floating_zero_velocity,20360915,1,1.1440000000000001,9.888959926586553,0.981339680311028,0.15639903788935028,0,0.004938949122450146,0.02616435054407148,0.00776266337377332,0.7857965226453167,0.004442906691959241,1.0491495398613107,0.030010445957835665,SUCCESS,2,0.0060521817200293385,1.4868757744246296e-10
floating_zero_velocity,20360916,1,2.184,10.333582167777845,0.7273108389690528,0.2661443156973046,0,0.0041614832282704265,0.05741477609890303,0.017466908621032704,2.3707765498606896,0.005721590764040271,2.269771233347598,0.03000663460717377,SUCCESS,2,0.01720695697102864,0.4007359129954558
floating_zero_velocity,20360917,1,8.064,16.133738469347968,1.0767610908355163,0.32802127616004084,0,0.051573211359129824,0.12684562227106824,0.01768252894091266,2.6072060143631157,0.006092381761902588,1.131633448015084,0.030006208915259274,SUCCESS,12,0.005842896897477428,0.7730240289841566
floating_zero_velocity,20360918,0,9.6,19.631838263785006,1.1431633295553876,0.4885117308767969,0,0.0409804827968349,0.038527539073467225,0.0202437012905355,1.9880647487808445,0.0027499234140319624,0.7745262835270731,0.029795117729529388,INSERTION,11,0.01597352282985981,2.959039045260042e-11
floating_zero_velocity,20360919,1,3.2,19.762918118694916,1.539167013113792,0.40139282984168273,0,0.03894325128928652,0.10833935507390524,0.02414055416149396,2.0179046907783786,0.007349209791308238,2.6271876129356566,0.030004340494410957,SUCCESS,8,0.02371007155942129,0.15727202530666062
floating_zero_velocity,20360920,1,3.368,14.099212861591447,1.5997304803084147,0.29447425557389384,0,0.01531064190090649,0.12111183704764446,0.035633263745257104,2.519164399700725,0.007974428636667641,2.8846005910599724,0.03014383423123677,SUCCESS,14,0.03489304227317401,0.06473949075401884
floating_zero_velocity,20360921,0,9.6,18.88550749762017,0.89442487407101,0.4493572865382535,0,0.04192690128764952,0.08965661077386161,0.012969309642112412,2.1061126036304523,0.0011093116421773063,0.7326005346280182,0.02976082755808587,INSERTION,11,0.005348384352784307,1.3153128333472637e-05
floating_zero_velocity,20360922,1,4.184,17.945395756896676,1.4641278508002555,0.43415614470789265,0,0.015600643126610619,0.1148764505715467,0.036843298207488266,2.5141718453589967,0.007827303750292008,3.073285004432911,0.030493629236643224,SUCCESS,11,0.036403984503054945,0.2170774375939829
floating_zero_velocity,20360923,0,9.6,10.276805964587137,0.49087243693014865,0.2531669162515239,0,0.07022628430706829,0.07961395716361096,0.020980680790944523,2.207604631721629,0.000167257188115564,0.7025590627832418,0.029834465750262964,INSERTION,4,0.002480357372692959,1.088762306349567e-80
floating_random_velocity,20460824,0,9.6,0.0,0.0,0.0,0,0.030712877832599468,0.04441818998619929,0.011806106499855211,1.2261290981148416,0.006798814827118453,0.3135559976622679,0.0,CONTACT_SEARCH,0,0.0003239925032885017,3.846048632643003e-135
floating_random_velocity,20460825,1,1.072,10.0339891315685,0.866804639338856,0.13592425765809527,0,0.005794157277671497,0.04573795083003501,0.007453616340279563,1.2143497906628267,0.0036352210148408613,1.3268452584373007,0.03001496183418886,SUCCESS,1,0.005724746562756461,3.7226635952490055e-11
floating_random_velocity,20460826,1,1.08,11.749893545117567,1.012040759797552,0.3119857185104159,0,0.0131587475728167,0.08039070233767,0.01585920010443886,2.2856730223685005,0.0014967879072875327,0.4483270770555028,0.030036343926570213,SUCCESS,2,0.012144177722308077,7.571845048192999e-11
floating_random_velocity,20460827,1,1.544,12.337929894082647,1.9004850236149162,0.2657832266530167,0,0.03237497832249696,0.23367487684592736,0.056633132640062804,2.1152995479819987,0.007994815977685848,3.318296654305839,0.030434101671874058,SUCCESS,12,0.05529061545995177,0.0661936304428525
floating_random_velocity,20460828,0,9.6,19.59873382116206,1.466670567803954,0.4974017966174402,0,0.09497557683440883,0.13536136238356547,0.02528334441782879,2.9385394665846936,0.006834401675592453,2.098224482227287,0.029833920636335384,INSERTION,13,0.0032540064186100783,5.415696546426899e-34
floating_random_velocity,20460829,1,7.5360000000000005,14.878541005200786,0.9519306967368435,0.38367272927974067,0,0.08100424728082217,0.13233452471230245,0.026180363598764418,1.9173665254121104,0.007608483000203344,2.427044852677799,0.030031990340556907,SUCCESS,8,0.016985056522323187,1.2830274519001845
floating_random_velocity,20460830,1,1.064,9.103106237211788,0.8707975045587109,0.11182130961042927,0,0.010046744204035776,0.06043175519555763,0.012491298731391614,1.1720755048009235,0.0020808859605191197,0.9207183976151142,0.030095998410254395,SUCCESS,2,0.009738875203190228,7.208499631347686e-11
floating_random_velocity,20460831,1,1.296,13.806213672603288,1.5230532915687944,0.3775807006864314,0,0.017967049232486848,0.08490618195435227,0.02030506442715064,1.8887190907864209,0.007088853305532012,2.2304649339229443,0.030004971766110094,SUCCESS,4,0.013624836472076301,0.3011438290956748
floating_random_velocity,20460832,0,9.6,0.0,0.0,0.0,0,0.0266094568427926,0.02922894890144853,0.010228741282455158,0.8428717071042686,0.007054758238575808,0.18814184201254042,0.0,CONTACT_SEARCH,0,0.00028070520062085946,2.3028083792090893e-135
floating_random_velocity,20460833,0,9.6,20.01272609232962,0.638347195929786,0.5118928312330882,0,0.043149565491828634,0.03609392184636281,0.016395748550006896,1.6523580647781082,0.0014228364172755481,0.7531982632879411,0.029800891236138115,INSERTION,5,0.00126306842399654,2.4501235459588846e-77
floating_random_velocity,20460834,1,2.04,11.40789225877708,0.8473771554578802,0.3071829401426126,0,0.023141278946975534,0.08848771635020064,0.01957036940532749,2.969532647282093,0.007510079607250329,2.128934303326727,0.030004430692929445,SUCCESS,4,0.013015872586461833,5.583281431663718e-16
floating_random_velocity,20460835,1,0.968,11.277223241996394,1.156880037384218,0.3091448848683065,0,0.013721279849718793,0.05513960228589398,0.016373533140869482,1.1425620854842566,0.004257418132067324,0.9526364940311391,0.03000710572802767,SUCCESS,3,0.013154294487244677,2.585455879681066e-10
floating_random_velocity,20460836,1,2.088,13.766958487164825,1.3223541065779623,0.2894375760719583,0,0.0173985121823709,0.08754075983620006,0.021879970253563558,2.332802336198826,0.00626211808320648,1.4844362033755374,0.030004148184974624,SUCCESS,6,0.021749132396046787,0.7190332349159037
floating_random_velocity,20460837,0,9.6,0.0,0.0,0.0,0,0.03434254739699651,0.01971869290626541,0.013201360492988685,0.6188461695281564,0.0070783441314370595,0.20673268797102765,0.0,CONTACT_SEARCH,0,0.0003622821658427206,1.14347769506406e-135
floating_random_velocity,20460838,1,9.472,21.76112513279776,1.813197977948878,0.544228374264736,1,0.13065876971313237,0.20890744283319893,0.04941315792945947,2.852937921807404,0.007790527651769744,2.5109902480654434,0.03015002785607641,SUCCESS,33,0.019371983283473202,0.1393096792697879
floating_random_velocity,20460839,0,9.6,23.30149045830386,1.6241919393634838,0.5751656691932383,1,0.20673048394971444,0.3823052347614279,0.06291112441251369,2.6444024514508984,0.007451065888863115,2.6155413681107404,0.004269546385517849,INSERTION,65,0.029846206505148118,0.04194853129346996
floating_random_velocity,20460840,1,1.016,11.704518035989908,1.1262795477414966,0.27466066571986575,0,0.012351020898351108,0.02867819506947217,0.015750311126100487,0.7882968812378339,0.0009928806347429125,0.6257341604664182,0.030077147019496552,SUCCESS,2,0.01242796219621092,2.5750422633457527e-11
floating_random_velocity,20460841,0,9.6,12.103698625978625,0.5082635672520845,0.31100301645021167,0,0.028767801038552122,0.061263299303419595,0.008963354300044888,1.1131786189327677,0.005944517901825979,1.5187755209070959,0.02989424993515367,INSERTION,4,0.00040755753497332705,2.0379970776128763e-111
floating_random_velocity,20460842,1,0.976,9.642988941189857,0.9323709356873551,0.12490842933775173,0,0.009615218919379078,0.06787130706949607,0.014516719988427983,1.7339254769155479,0.0007789558994811955,0.7475159981980762,0.030082220275303644,SUCCESS,2,0.007288128274672044,1.0533514394028743e-09
floating_random_velocity,20460843,0,9.6,0.0,0.0,0.0,0,0.026311086988742453,0.03484536299984548,0.010114047169696883,1.1895729423423291,0.006724522465199558,0.24852922189293053,0.0,CONTACT_SEARCH,0,0.0002775576741517836,1.3608361052499212e-136
floating_random_velocity,20460844,0,9.6,0.0,0.0,0.0,0,0.014097421602836703,0.032536410335413886,0.005419083868454387,0.9845687945240743,0.006925956864147607,0.47535314897243525,0.0,CONTACT_SEARCH,0,0.0001487147814643549,2.2179330106914153e-135
floating_random_velocity,20460845,0,9.6,0.0,0.0,0.0,0,0.04417136647770863,0.026477790255909107,0.016979582952869283,0.8810853097717505,0.006727325731654835,0.3415745446561253,0.0,CONTACT_SEARCH,0,0.00046596713198905637,8.754663207997896e-136
floating_random_velocity,20460846,0,9.6,23.581551864738657,2.1157014150920532,0.5955613001234633,1,0.05269567037037561,0.135712321530832,0.04842025827817513,2.748761242849537,0.004101648620870551,1.7631290556089498,0.02935042253479068,INSERTION,48,0.0062221318217173145,4.964668239596684e-19
floating_random_velocity,20460847,0,9.6,17.195080428437173,1.5335369594707646,0.42962391738180183,1,0.09597926055719111,0.14700956311376176,0.03899658499343503,2.6973603440815794,0.004142670615424031,1.4647891585850759,0.02977732726952088,INSERTION,30,0.0042463687892498455,3.026068042244948e-15
floating_random_velocity,20460848,1,1.048,13.471163991817216,1.1909300079786185,0.1391994913096605,0,0.007494163024345125,0.05006932630477662,0.010836962934437247,1.6587514271206698,0.001998011437626428,0.8932608191875931,0.030003618463940698,SUCCESS,2,0.008398544036772874,1.4664026158855825e-10
floating_random_velocity,20460849,0,9.6,0.0,0.0,0.0,0,0.0256554739676268,0.03830734274208656,0.009862027896473089,1.1297529060274605,0.00746576327114354,0.5808465758451987,0.0,CONTACT_SEARCH,0,0.00027064156212029255,2.840602438211922e-135
floating_random_velocity,20460850,1,1.0,6.267276256933693,0.560562229770967,0.07345186684840459,0,0.011482115789048003,0.04559308221367603,0.013146297201424177,1.1188676893541112,0.005235881292050155,1.0111823704865601,0.03004876511594227,SUCCESS,1,0.009912350854594158,2.8992229622498336e-10
floating_random_velocity,20460851,1,0.992,7.849317241990637,0.8237079863112607,0.10908700889253993,0,0.008913684976132645,0.03646059773577461,0.010590525178140318,1.1376518327261944,0.002782516262976965,1.302520665580732,0.030063630795254547,SUCCESS,3,0.008217955982768496,4.4561462924949026e-10
floating_random_velocity,20460852,0,9.6,0.0,0.0,0.0,0,0.02747525910618296,0.02648500434052539,0.01056155782231555,0.9035575750940963,0.007354133778862154,0.5373579430171883,0.0,CONTACT_SEARCH,0,0.000289838615086205,1.759352554826407e-136
floating_random_velocity,20460853,0,9.6,0.0,0.0,0.0,0,0.03303411006124255,0.043774369962587004,0.012698393932235357,1.248500447910851,0.006806520177918276,0.4155425496617647,0.0,CONTACT_SEARCH,0,0.0003484793600581952,3.540810907903849e-135
floating_random_velocity,20460854,0,9.6,0.0,0.0,0.0,0,0.048477109371815305,0.031235687450238494,0.018634721212653613,1.047612444356069,0.0071752756629754055,0.1313000419906781,0.0,CONTACT_SEARCH,0,0.0005113887439389987,8.655679765388507e-136
floating_random_velocity,20460855,1,2.104,16.63253115234583,1.421061919911594,0.4129711996330342,0,0.01719604008036207,0.0788875954320441,0.016683362538872197,2.3951671591233605,0.007432636506120802,2.156173621243715,0.03008467588477731,SUCCESS,6,0.016533941703803078,0.19163373669412995
floating_random_velocity,20460856,0,9.6,0.0,0.0,0.0,0,0.03137473122972807,0.03724899255741311,0.012060524589113433,1.1875530916841546,0.007010616053244217,0.3875917724246352,0.0,CONTACT_SEARCH,0,0.00033097444552505933,1.963553345264764e-135
floating_random_velocity,20460857,1,9.056000000000001,17.218717353370383,1.0708087502680077,0.42638166294962104,0,0.038210396070260506,0.08173620964307275,0.01751837739900982,1.9922189266307533,0.006199912443941606,2.7804734035246885,0.030004567364308798,SUCCESS,9,0.01644915454091726,0.0008574879889366143
floating_random_velocity,20460858,1,1.1360000000000001,20.321198330370336,1.8418218051403,0.47886259311447915,0,0.00374497473220848,0.04167314396528885,0.01406614607064216,1.6186883429288021,0.007864902841411392,2.2516946780478064,0.030063737364582937,SUCCESS,4,0.014024026635974357,1.1219543622933799
floating_random_velocity,20460859,0,9.6,0.0,0.0,0.0,0,0.03380274880080899,0.03573814520240247,0.012993860572277935,0.9254305091818148,0.007052438462995806,0.2624417063682426,0.0,CONTACT_SEARCH,0,0.00035658778906032403,3.426648918950476e-135
floating_random_velocity,20460860,1,1.024,6.000644069841623,0.6031676114515424,0.0941478745505054,0,0.0072226802400736,0.037770237601415194,0.008308472272430418,1.471820742599654,0.004116159242788316,1.168136516462963,0.030004168991422244,SUCCESS,2,0.006497178162544831,1.0831862677381445e-10
floating_random_velocity,20460861,1,1.56,16.21381170683248,1.3265917006297325,0.3765939857198849,0,0.011691361213280554,0.036765396173575125,0.011338666129747843,1.2060156242491322,0.006945168496612388,2.013322183337898,0.030005085102958098,SUCCESS,4,0.002340151372816381,0.4128960262273733
floating_random_velocity,20460862,1,3.688,14.440988114719964,0.9741732964784079,0.4233030918685484,0,0.019364899463655785,0.07314218226219783,0.019064419500973772,1.3377476088781313,0.007998330486540783,2.5060105046477354,0.030000434656485744,SUCCESS,6,0.019064419500973772,1.3377476088781313
floating_random_velocity,20460863,1,1.192,15.456123879865247,1.4476704573169294,0.22000333995478732,0,0.011293614594411739,0.02332029376508694,0.014578107912454136,1.5922040923665377,0.004161183041238062,1.8211316280201835,0.030014374393433765,SUCCESS,2,0.009869200360447935,4.967434459831039e-12
floating_random_velocity,20460864,1,1.064,5.682905919849979,0.6914650871495146,0.117754450869927,0,0.009231398368553762,0.05231394564124133,0.011273339674962624,1.1478119830235747,0.007406746288437444,1.9106013188136768,0.030054285020836635,SUCCESS,2,0.007323519719532354,0.40803132615066195
floating_random_velocity,20460865,1,8.568,19.34927018343854,1.7950836100763357,0.45068384137705836,1,0.043479045305809094,0.11319323633709762,0.04490093879371629,2.57394953496234,0.004852896239036205,1.5643258503566426,0.030019841117234002,SUCCESS,24,0.004032141142811946,0.44358263684572247
floating_random_velocity,20460866,0,9.6,10.147877870913186,0.39667977787694786,0.23134694732935626,0,0.06697460279956258,0.07681361889051386,0.021113849023076305,2.107465253065704,0.003213886901076355,1.2893364606215865,0.02980706063266887,INSERTION,4,0.0009763655006939159,8.995754928794758e-116
floating_random_velocity,20460867,1,8.368,17.584983241276277,0.9050421181474257,0.4332012913678579,0,0.08026417101271595,0.09372265821708718,0.029423135686518012,2.496712236103455,0.007924491131279094,2.2380742633759576,0.03000677097575821,SUCCESS,7,0.015594552559531034,1.9693291898038194
floating_random_velocity,20460868,1,1.064,15.152695192877632,1.5408195540848098,0.31222361949844185,0,0.012975662777972371,0.07688533969466722,0.016074272129494575,1.4637584079173793,0.0018295163096193339,0.6823483697828774,0.030029834582894623,SUCCESS,3,0.010375677050077275,4.986739324883115e-05
floating_random_velocity,20460869,0,9.6,0.0,0.0,0.0,0,0.02133571639153539,0.050953387690681626,0.00820150235813485,1.5085561771518712,0.007408509222133275,0.4945162686548721,0.0,CONTACT_SEARCH,0,0.00022507210821545931,3.7348731695789893e-135
floating_random_velocity,20460870,0,9.6,0.0,0.0,0.0,0,0.02971894597981216,0.016768625647459918,0.011424036627680911,0.5569630508453647,0.006750594490876507,0.35965020396431246,0.0,CONTACT_SEARCH,0,0.0003135074399597573,5.734389710259274e-136
floating_random_velocity,20460871,0,9.6,0.0,0.0,0.0,0,0.012617443193262988,0.03473502166421893,0.00485017649298312,1.107829075976296,0.00717188694344647,0.38587688910966383,0.0,CONTACT_SEARCH,0,0.00013310237573851483,1.826256095561006e-135
floating_random_velocity,20460872,0,9.6,0.0,0.0,0.0,0,0.029884264848228197,0.034581203445698,0.011487585611191831,0.9515313978838864,0.007095500025373166,0.4847280207185996,0.0,CONTACT_SEARCH,0,0.0003152514013791634,3.012272678688576e-135
floating_random_velocity,20460873,1,5.04,18.451682015035857,0.8442972633583893,0.45047118320063867,0,0.022567068640794514,0.05870872926306472,0.019579359077197742,1.521933259192424,0.007987232171028825,2.3125956963339633,0.03003438367905178,SUCCESS,7,0.0194622784155915,0.5892274508592041
floating_random_velocity,20460874,0,9.6,0.0,0.0,0.0,0,0.031173613154621263,0.03944793084156567,0.011983214301660106,1.1008185666393562,0.0072701063226232165,0.31710865031706814,0.0,CONTACT_SEARCH,0,0.00032885283552922803,3.344263310043831e-135
floating_random_velocity,20460875,1,1.056,13.8931172933391,1.5209221863179738,0.26188299091345774,0,0.007129544824993731,0.05498960496623088,0.015613488943794345,1.8299442125193888,0.0071130468814472846,1.8146614314490659,0.03051889862712857,SUCCESS,5,0.011828085913498284,0.2570966971030886
floating_random_velocity,20460876,1,2.04,20.88999030088648,2.6136131527014315,0.42806943241456874,0,0.02304345595828134,0.14349810995097054,0.03927164216576606,3.0234845026448296,0.007791088369944414,2.758532849304286,0.030044564177931648,SUCCESS,11,0.03822588121684975,0.04047660198038898
floating_random_velocity,20460877,0,9.6,21.644642917303457,1.232244418138968,0.5636110983229494,0,0.03169875356472233,0.08988229844676554,0.01613180243790267,2.3832362615237668,0.0030638429059442317,1.041578635882146,0.029767802705317353,INSERTION,14,0.005522547880021196,1.2155033353952335e-20
floating_random_velocity,20460878,0,9.6,15.032820631308141,1.6221864746744228,0.40704064033879644,1,0.43274651476980885,0.6598868937867424,0.06583764538793825,2.256817819491664,0.010346168721651363,3.7413336824926877,0.010512330310508768,INSERTION,74,0.03576443399950265,0.0005667309526472218
floating_random_velocity,20460879,0,9.6,0.0,0.0,0.0,0,0.03539331686946088,0.045064356461085635,0.01360527888729635,1.4503809042428506,0.007023764661429042,0.30200398032570946,0.0,CONTACT_SEARCH,0,0.0003733668135796846,2.2162255265665337e-135
floating_random_velocity,20460880,1,1.024,9.821914173546075,0.8681427645433367,0.13921473785971394,0,0.008155086977146106,0.050386540294448424,0.012929632972050591,0.954316684432534,0.005865913910419782,1.4552224700949512,0.030062068452053208,SUCCESS,1,0.005669292220391739,1.4289771758623778e-10
floating_random_velocity,20460881,1,0.992,16.72894481188212,1.554275110321238,0.1917862685732522,0,0.01188488318511412,0.06500445545913032,0.01451159791158447,1.0901075822870099,0.0022153901209820883,1.0565040318642014,0.03007090283265745,SUCCESS,2,0.011227330184934546,1.0576736209679394e-09
floating_random_velocity,20460882,1,1.08,13.95564310810819,1.2011105187403852,0.15080860565917212,0,0.0074847482782110135,0.0557238069514018,0.013842037717158369,1.233685053056812,0.0015991157998135675,1.3698049910530496,0.0300468084251146,SUCCESS,1,0.0043441233077422935,4.3161991415287056e-11
floating_random_velocity,20460883,1,1.112,18.352972569715266,1.6453522226729929,0.26393588393275,0,0.02003362285569019,0.029911434941958116,0.024566093347787317,1.4814087718164068,0.002119612284194012,1.1993526682583906,0.030000411889559413,SUCCESS,3,0.018811478611385823,1.590289904767911e-11
floating_random_velocity,20460884,0,9.6,0.0,0.0,0.0,0,0.029667361371797953,0.05068257236726158,0.011404207376274133,1.4540468586075832,0.006961838096492056,0.27421867375874853,0.0,CONTACT_SEARCH,0,0.000312963269974362,4.043365291234862e-135
floating_random_velocity,20460885,1,6.168,13.150506493155266,1.154498781264061,0.3113164915911022,0,0.07089008639488321,0.12521715309131723,0.04113587421634044,2.744016248382139,0.005817110984328577,1.9520008181006052,0.03001841929480525,SUCCESS,14,0.0055315602927820924,0.38147928127591435
floating_random_velocity,20460886,1,1.056,12.774020936760946,1.361528649721824,0.19797395033157467,0,0.009544146771712541,0.08638994308073637,0.012336385008568788,1.684590165529377,0.004301657183555874,0.6806910522684468,0.03001944189320439,SUCCESS,4,0.011065955156279518,0.00649611072307641
floating_random_velocity,20460887,0,9.6,0.0,0.0,0.0,0,0.03619285709319349,0.05251779425057084,0.013912624134581764,1.5824836380583231,0.006773655125659799,0.29562719592741393,0.0,CONTACT_SEARCH,0,0.0003818012247077759,3.6349033579447064e-135
floating_random_velocity,20460888,1,1.0,14.221727577669188,1.3532936218446776,0.2983778438254521,0,0.007538652647063034,0.046166825784977765,0.011077403775626108,1.5106420916111416,0.0027572812127058797,1.0193975780334887,0.030097042404663,SUCCESS,2,0.006943910158845587,1.1275339745378493e-10
