episode,step,stage,success,contact,jamming,Kx,Ky,Kz,Krx,Kry,Krz,Dx,Dy,Dz,Drx,Dry,Drz,Fx,Fy,Fz,Tx,Ty,Tz
2,5,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,6,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,7,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,8,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,9,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,10,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,11,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,12,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,13,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,14,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,15,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,16,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,17,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,18,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,19,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,20,APPROACH,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,21,FIRST_CONTACT,0,1,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,22,COMPLIANT_ALIGNMENT,0,0,0,145.9800018668175,145.9800018668175,388.05000000000007,23.025000259280205,23.025000259280205,16.88500019013882,4.119999933242798,4.119999933242798,5.324999958276749,1.4909999883174894,1.4909999883174894,1.0649999916553496,0.0,0.0,0.0,0.0,0.0,0.0
2,23,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,24,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,25,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,26,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,27,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,28,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,29,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,30,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,31,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,32,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,33,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,34,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,35,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,36,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,37,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,38,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,39,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,40,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,41,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,42,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,43,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,44,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,45,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,46,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,47,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,48,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,49,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,50,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,51,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,52,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,53,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,54,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,55,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,56,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,57,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,58,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,59,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,60,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,61,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,62,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,63,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,64,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,65,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,66,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,67,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,68,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,69,INSERTION,0,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
2,70,SUCCESS,1,0,0,307.80000311136246,307.80000311136246,482.29999101161957,49.125,49.125,36.025,3.6999999999999997,3.6999999999999997,4.800000041723251,1.3440000116825104,1.3440000116825104,0.9600000083446503,0.0,0.0,0.0,0.0,0.0,0.0
0,0,LIFT,0,0,0,304.11106288433075,307.3552805185318,485.63447791337967,49.301699459552765,49.16402426362038,36.17351172566414,3.6942134857177735,3.6945764780044557,4.8454141318798065,1.3411024570465087,1.3399214136600492,0.9603675067424774,0.0,0.0,0.0,0.0,0.0,0.0
0,1,TRANSPORT,0,0,0,307.7869665026665,302.8142003417015,479.65617126226425,48.99056839942932,48.46308097243309,36.010688251256944,3.687276911735535,3.716063952445984,4.819892644882202,1.3462645494937895,1.3492237877845763,0.9681045830249786,0.0,0.0,0.0,0.0,0.0,0.0
0,2,COARSE_ALIGNMENT,0,0,0,307.93806982040405,305.9557274580002,483.2451192140579,49.191946148872375,49.2574118077755,36.058578515052794,3.699321746826172,3.701542592048645,4.7675343453884125,1.341452932357788,1.3433584666252136,0.9583235263824462,0.0,0.0,0.0,0.0,0.0,0.0
0,3,APPROACH,0,0,0,306.9397113919258,309.1083154678345,478.93939286470413,48.945720702409744,49.31024792790413,36.04048300385475,3.727555537223816,3.691145491600037,4.817237377166748,1.3394645690917968,1.3337458050251008,0.9622037887573242,0.0,0.0,0.0,0.0,0.0,0.0
0,4,APPROACH,0,0,0,309.8976836800575,308.36449760198593,480.465170443058,49.25382336974144,48.900966346263885,36.28661960363388,3.719384288787842,3.716320466995239,4.789338082075119,1.3477367794513702,1.3516376280784606,0.9510988116264343,0.0,0.0,0.0,0.0,0.0,0.0
0,5,APPROACH,0,0,0,306.99573147296906,307.5706334710121,478.05583506822586,49.147241055965424,48.934436827898026,36.28761973381042,3.7006316900253293,3.7057793378829955,4.788422465324402,1.3477506232261656,1.3460803163051605,0.960354071855545,0.0,0.0,0.0,0.0,0.0,0.0
0,6,APPROACH,0,0,0,309.02679777145386,309.7034568786621,483.9683692455292,48.613287180662155,48.833750545978546,36.30899513959885,3.6944224357604982,3.6995276927948,4.813101351261139,1.33192058801651,1.347753894329071,0.9546913921833038,0.0,0.0,0.0,0.0,0.0,0.0
0,7,APPROACH,0,0,0,308.96889531612396,308.4246869087219,485.054907143116,48.404561430215836,48.65631991624832,35.922266095876694,3.6794681549072266,3.698951077461243,4.82176747918129,1.353638024330139,1.3414819633960724,0.9591057538986206,0.0,0.0,0.0,0.0,0.0,0.0
0,8,APPROACH,0,0,0,308.23816072940826,307.970443546772,479.1375866532326,48.75994125008583,49.32807084918022,36.07230843901634,3.7040509939193726,3.707642030715942,4.797882378101349,1.3509292590618132,1.343987511396408,0.9668616890907288,0.0,0.0,0.0,0.0,0.0,0.0
0,9,APPROACH,0,0,0,306.84822177886963,311.00890678167343,479.7783233523369,48.99742117524147,49.21616291999817,35.85426104664803,3.7050630331039427,3.6827254056930543,4.811150997877121,1.34768829703331,1.3221335065364836,0.9484727501869201,0.0,0.0,0.0,0.0,0.0,0.0
0,10,APPROACH,0,0,0,305.98989021778107,306.635513484478,484.9305304288864,48.92301294207573,49.55176484584808,36.16733221411705,3.7077643632888795,3.675870108604431,4.823887228965759,1.3447858357429503,1.3353796625137329,0.955135703086853,0.0,0.0,0.0,0.0,0.0,0.0
0,11,APPROACH,0,0,0,308.82662826776505,307.5064460635185,482.5384976863861,48.9829948246479,48.47464746236801,36.15721873044968,3.6929514408111572,3.668917012214661,4.766794592142105,1.3396968173980712,1.3571096575260162,0.9652636051177979,0.0,0.0,0.0,0.0,0.0,0.0
0,12,APPROACH,0,0,0,308.6334437727928,309.59410804510117,485.2315512895584,49.39492365717888,49.09782484173775,36.628608983755115,3.679983687400818,3.6966272592544556,4.772050261497498,1.3511786806583403,1.3510530352592467,0.9542089462280273,0.0,0.0,0.0,0.0,0.0,0.0
0,13,APPROACH,0,0,0,306.2380213737488,309.0520153641701,480.6968908905983,48.614132434129715,48.93663293123245,36.15866948962211,3.6834715843200683,3.7158363103866576,4.803407788276672,1.3509456729888916,1.3350779032707214,0.9605422019958496,0.0,0.0,0.0,0.0,0.0,0.0
0,14,APPROACH,0,0,0,305.2999922633171,308.29015159606934,485.4903492331505,48.96830400824547,49.55652004480362,36.082140517234805,3.7084197521209714,3.6700807571411134,4.78912279009819,1.339569536447525,1.3332622659206388,0.964544129371643,0.0,0.0,0.0,0.0,0.0,0.0
0,15,APPROACH,0,0,0,308.95405411720276,306.55119556188583,480.7981674671173,48.89090886712074,49.00090590119362,36.15506065487862,3.697722244262695,3.67434504032135,4.805581986904144,1.3447269558906554,1.3567233753204344,0.9604115664958953,0.0,0.0,0.0,0.0,0.0,0.0
0,16,APPROACH,0,0,0,308.74221700429916,306.13697987794876,479.51527839899063,49.45487183332443,48.96874737739563,35.78891413807869,3.6947238445281982,3.7244683504104614,4.828573167324066,1.3559471893310546,1.334830117225647,0.9605693221092224,0.0,0.0,0.0,0.0,0.0,0.0
0,17,APPROACH,0,0,0,306.14968979358673,304.5150577425957,480.2193382382393,49.314271956682205,49.34459736943245,35.88906215429306,3.713639497756958,3.6506926298141478,4.762447029352188,1.3529798901081085,1.346454507112503,0.9611462712287903,0.0,0.0,0.0,0.0,0.0,0.0
0,18,APPROACH,0,0,0,307.7569885253906,305.12958294153214,483.7932531237602,48.570451498031616,48.66053840517998,35.88605986237526,3.6578211307525637,3.6897220611572266,4.783961206674576,1.349263333082199,1.3367396819591522,0.9647765696048737,0.0,0.0,0.0,0.0,0.0,0.0
0,19,APPROACH,0,0,0,309.3543620109558,308.02963721752167,480.005235016346,48.947810500860214,48.97510492801666,35.95681241750717,3.719952392578125,3.6903969764709474,4.776261806488037,1.3514539790153501,1.3353103852272032,0.962242841720581,0.0,0.0,0.0,0.0,0.0,0.0
0,20,FIRST_CONTACT,0,1,0,306.1055084466934,307.7712696790695,478.2082555294037,49.283129811286926,49.46408146619797,35.7622528731823,3.689411473274231,3.7154709815979,4.834762394428253,1.3361850547790526,1.3440011799335478,0.962911331653595,0.0,0.0,0.0,0.0,0.0,0.0
0,21,COMPLIANT_ALIGNMENT,0,0,0,147.23321199417114,145.03241698443892,388.05000000000007,22.72978122532368,23.017112307250503,17.017405731976034,4.112883281707763,4.1080632448196415,5.333338558673859,1.4873518323898314,1.5050103557109829,1.0622152984142303,0.0,0.0,0.0,0.0,0.0,0.0
0,22,INSERTION,0,0,0,308.59445840120316,308.1501713991165,482.85520327091217,48.98569652438164,49.519593358039856,35.905047124624254,3.6893815994262695,3.665442132949829,4.801424264907837,1.3472477495670319,1.3483540832996368,0.953213346004486,0.0,0.0,0.0,0.0,0.0,0.0
0,23,INSERTION,0,0,0,308.4605920314789,306.16313087940216,484.42412507534027,48.880822867155075,49.09258219599724,35.920185977220534,3.696248412132263,3.6610376596450807,4.797758877277374,1.3435243582725525,1.353215059041977,0.9684985756874084,0.0,0.0,0.0,0.0,0.0,0.0
0,24,INSERTION,0,0,0,305.2658295035362,306.9361799955368,484.08569008111954,48.87745741009712,49.15455016493797,36.38630177974701,3.721196413040161,3.703221035003662,4.777783453464508,1.3429796612262725,1.337089923620224,0.9611991345882416,0.0,0.0,0.0,0.0,0.0,0.0
0,25,INSERTION,0,0,0,307.82352501153946,308.50491338968277,479.8561627268791,48.867449194192886,49.18958929181099,36.294757544994354,3.6865479230880736,3.689683675765991,4.783899039030075,1.3327532589435576,1.3480643570423125,0.9617244720458984,0.0,0.0,0.0,0.0,0.0,0.0
0,26,INSERTION,0,0,0,308.20264452695847,308.63269704580307,482.4748824238777,48.55707263946533,49.33331349492073,36.257315409183505,3.7232093095779417,3.730416417121887,4.812314033508301,1.3397403347492216,1.3497119998931884,0.9620337665081024,0.0,0.0,0.0,0.0,0.0,0.0
0,27,INSERTION,0,0,0,307.7502524256706,309.0195327401161,485.1139158606529,49.24348846077919,49.20291370153427,36.042304533720014,3.6868481636047363,3.7228593349456784,4.781156152486801,1.3469292843341827,1.3409538555145262,0.9542036473751068,0.0,0.0,0.0,0.0,0.0,0.0
0,28,INSERTION,0,0,0,306.99503141641617,305.86815816164017,483.1815488934517,49.06650638580322,49.14833262562752,36.24293711185455,3.7062204360961912,3.674528789520264,4.8054046630859375,1.3443509542942047,1.3303109717369077,0.95477175116539,0.0,0.0,0.0,0.0,0.0,0.0
0,29,INSERTION,0,0,0,307.79135352373123,306.9757876396179,486.3290774822235,48.885666221380234,49.03394079208374,36.05731979608536,3.7136203050613403,3.721273350715637,4.81595104932785,1.3435764038562774,1.3451767325401305,0.965277749300003,0.0,0.0,0.0,0.0,0.0,0.0
0,30,INSERTION,0,0,0,308.7953590750694,308.45489823818207,484.7630094885826,48.90388843417168,49.24348846077919,35.78598029613495,3.7008745193481443,3.690826392173767,4.811356693506241,1.3406955552101134,1.3317249059677123,0.9621025681495666,0.0,0.0,0.0,0.0,0.0,0.0
0,31,INSERTION,0,0,0,311.2382297515869,306.8813577890396,477.39307683706284,49.418634831905365,48.78811204433441,36.15567100048065,3.6589526653289797,3.7278397560119627,4.785669773817062,1.3516285157203674,1.3478684413433073,0.9569995641708374,0.0,0.0,0.0,0.0,0.0,0.0
0,32,INSERTION,0,0,0,309.23796594142914,306.7471958398819,484.9204859137535,49.540273547172546,49.48038500547409,36.241746842861176,3.7183370351791383,3.7015544414520263,4.835861802101135,1.3348462975025177,1.338729155063629,0.9587934970855713,0.0,0.0,0.0,0.0,0.0,0.0
0,33,INSERTION,0,0,0,310.663825571537,308.5997632741928,476.7434416413307,49.146312832832336,49.415907204151154,35.863408625125885,3.6888498783111574,3.712926697731018,4.801974385976791,1.3425841498374937,1.3441881585121154,0.9588995158672332,0.0,0.0,0.0,0.0,0.0,0.0
0,34,INSERTION,0,0,0,308.7568870782852,310.5316082239151,481.1840161681175,48.89604780077934,48.80583903193474,36.06487971544266,3.737526559829712,3.6992890357971193,4.85600683093071,1.3399265539646148,1.3480916941165924,0.9702544152736664,0.0,0.0,0.0,0.0,0.0,0.0
0,35,INSERTION,0,0,0,308.0953958630562,308.55290615558624,482.8530910015106,49.24178498983383,49.09021237492561,35.54273190498352,3.699049210548401,3.7026268959045407,4.773228943347931,1.3394553399085998,1.344800146818161,0.9648173332214355,0.0,0.0,0.0,0.0,0.0,0.0
0,36,INSERTION,0,0,0,306.89868807792664,311.1821474432945,483.11809092760086,49.4076309800148,48.94744232296944,36.169598668813705,3.7068763256072996,3.6935270547866823,4.851285636425018,1.3472061598300933,1.3334875631332397,0.9611400127410888,0.0,0.0,0.0,0.0,0.0,0.0
0,37,INSERTION,0,0,0,306.42042499780655,307.33315873146057,484.2305378317833,48.74465408921242,48.65502351522446,36.018516266345976,3.713566732406616,3.708280563354492,4.829574108123779,1.3401286029815673,1.3427996921539305,0.960185968875885,0.0,0.0,0.0,0.0,0.0,0.0
