episode,step,stage,stage_index,success,contact,jamming,Kx,Ky,Kz,Krx,Kry,Krz,Dx,Dy,Dz,Drx,Dry,Drz,internal_force_N,grasp_capacity_N,grasp_load_N,grasp_margin_N,Fx,Fy,Fz,Tx,Ty,Tz,peg1_lateral_error,peg2_lateral_error,peg1_depth,peg2_depth,relative_position_error,relative_orientation_error,agent1_action,impedance_action
20260831,51,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659498535096645, 0.04906950145959854, -0.3725680410861969, -0.2722243666648865, -0.020935500040650368, -0.0005005577695555985]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,52,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659498535096645, 0.04906950518488884, -0.3725680410861969, -0.27222439646720886, -0.020935500040650368, -0.0005005578277632594]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,53,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659498535096645, 0.04906950891017914, -0.3725680410861969, -0.27222439646720886, -0.020935500040650368, -0.0005005578277632594]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,54,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659498535096645, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005577695555985]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,55,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659498535096645, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005577695555985]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,56,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659498535096645, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005577695555985]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,57,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659498535096645, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005577695555985]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,58,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.003565949620679021, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005577113479376]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,59,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.003565949620679021, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005577113479376]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,60,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.003565949620679021, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005577113479376]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,61,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.003565949620679021, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005577113479376]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,62,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.003565949620679021, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005576531402767]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,63,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.003565949620679021, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005576531402767]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,64,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.003565949620679021, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005576531402767]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,65,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.003565949620679021, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005575949326158]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,66,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.003565949620679021, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005575949326158]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,67,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.003565949620679021, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005575949326158]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,68,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659493878483772, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005575949326158]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,69,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659493878483772, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005575367249548]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,70,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659493878483772, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005575367249548]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,71,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659493878483772, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005575367249548]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,72,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659493878483772, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005574785172939]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,73,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659493878483772, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005574785172939]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,74,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659493878483772, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005574785172939]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,75,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659493878483772, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005574785172939]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,76,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659493878483772, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.000500557420309633]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,77,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659493878483772, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.000500557420309633]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,78,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659491550177336, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.000500557420309633]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
20260831,79,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0035659491550177336, 0.04906950891017914, -0.3725680410861969, -0.27222442626953125, -0.02093549817800522, -0.0005005573621019721]","[0.5, 0.6499999761581421, 0.6499999761581421, 0.8500000238418579, 0.8999999761581421, 0.8999999761581421, 0.6499999761581421]"
0,0,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.021522648632526398, 0.008292039856314659, 0.015603740699589252, -0.01289460714906454, -0.005809509661048651, 0.018951278179883957]","[0.49723169207572937, 0.6516744494438171, 0.6525210738182068, 0.8570613861083984, 0.9074373245239258, 0.9057523012161255, 0.6598647832870483]"
0,1,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0064303376711905, 0.00921820942312479, -0.0038394564762711525, 0.01598447933793068, 0.001486102002672851, -0.012014893814921379]","[0.5011739134788513, 0.6455941796302795, 0.6481240391731262, 0.8562641739845276, 0.8899490833282471, 0.9082707762718201, 0.6533023715019226]"
0,2,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.007766049820929766, -0.006989766843616962, -0.06805840879678726, 9.743526607053354e-05, 0.0076614259742200375, 0.005110733211040497]","[0.4980636239051819, 0.6466784477233887, 0.6393257975578308, 0.8521204590797424, 0.9069321155548096, 0.9009127020835876, 0.6522214412689209]"
0,3,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.00620369054377079, 0.006880884990096092, -0.17076519131660461, -0.005500012543052435, -0.005845792591571808, -0.007954341359436512]","[0.4954953193664551, 0.6493628025054932, 0.6451404094696045, 0.8387274742126465, 0.9072057008743286, 0.8908055424690247, 0.6549791693687439]"
0,4,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.00918219331651926, -0.002605196787044406, -0.32348352670669556, -0.0010383309563621879, -0.024668514728546143, -0.0036979718133807182]","[0.4848954379558563, 0.6483443975448608, 0.6447864174842834, 0.8520150780677795, 0.9062358140945435, 0.9049228429794312, 0.6593056917190552]"
0,5,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0053334953263401985, 0.013033224269747734, -0.4985833764076233, -0.068462073802948, 0.008880389854311943, 0.004704960621893406]","[0.49939343333244324, 0.6461372375488281, 0.657620906829834, 0.8435104489326477, 0.8930251598358154, 0.8863175511360168, 0.6542258858680725]"
0,6,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.003274777438491583, 0.04068852216005325, -0.5120456218719482, -0.22404193878173828, -0.04060736671090126, -8.065922884270549e-05]","[0.5110395550727844, 0.6528962850570679, 0.648470938205719, 0.8563153147697449, 0.9031005501747131, 0.9050334692001343, 0.6497217416763306]"
0,7,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0039044320583343506, 0.07119250297546387, -0.4931909143924713, -0.4066152274608612, -0.03830425813794136, -0.015172956511378288]","[0.49843841791152954, 0.6592254042625427, 0.6460065245628357, 0.8465830683708191, 0.8958892226219177, 0.8925978541374207, 0.6417775750160217]"
0,8,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0008909841999411583, 0.09788764268159866, -0.46605971455574036, -0.5123887658119202, -0.0628385990858078, 0.00504612922668457]","[0.5191391110420227, 0.6372793912887573, 0.6416264772415161, 0.8487909436225891, 0.8970984220504761, 0.8965781331062317, 0.6445009112358093]"
0,9,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.007772175129503012, 0.1136268675327301, -0.43918031454086304, -0.5686046481132507, -0.05724780261516571, 0.0051054563373327255]","[0.49488455057144165, 0.6438243389129639, 0.6534287333488464, 0.842714786529541, 0.9085785746574402, 0.8975365161895752, 0.6427501440048218]"
0,10,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.005921612493693829, 0.11513442546129227, -0.3971864879131317, -0.633101224899292, -0.05790285766124725, 0.008532889187335968]","[0.49327796697616577, 0.6430109739303589, 0.6624095439910889, 0.8464692831039429, 0.9000622034072876, 0.9022907018661499, 0.6527850031852722]"
0,11,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.01668764092028141, 0.11643323302268982, -0.41061335802078247, -0.6772695779800415, -0.05534854158759117, 0.0004924872191622853]","[0.500296950340271, 0.6577785611152649, 0.651005208492279, 0.8575841784477234, 0.9053246378898621, 0.9042602181434631, 0.6600639820098877]"
0,12,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.019764237105846405, 0.13885892927646637, -0.3922571539878845, -0.6499269008636475, -0.03936003893613815, 0.0030869985930621624]","[0.49654507637023926, 0.650882363319397, 0.6580694913864136, 0.8434215784072876, 0.8944762945175171, 0.8932178020477295, 0.6575907468795776]"
0,13,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.006516696885228157, 0.10907019674777985, -0.40275487303733826, -0.622096061706543, -0.05531763657927513, -0.014951149001717567]","[0.4993164837360382, 0.6446360945701599, 0.6480745673179626, 0.8419606685638428, 0.9131279587745667, 0.9060500264167786, 0.6601725816726685]"
0,14,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.01665760576725006, 0.11845110356807709, -0.4449670612812042, -0.5584123730659485, -0.0392826683819294, 0.0008542141877114773]","[0.48988473415374756, 0.6467078328132629, 0.6565148830413818, 0.8638787865638733, 0.8963088989257812, 0.8960248827934265, 0.6552814841270447]"
0,15,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.028484515845775604, 0.08529175072908401, -0.4532327353954315, -0.49419668316841125, -0.04516986012458801, -0.009551404044032097]","[0.5013470649719238, 0.6590914726257324, 0.6474461555480957, 0.8562657833099365, 0.8969563245773315, 0.8959344625473022, 0.6525999903678894]"
0,16,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0004269033670425415, 0.08950275182723999, -0.5136828422546387, -0.38365238904953003, -0.04592585563659668, 0.014969006180763245]","[0.5026587247848511, 0.6407884359359741, 0.6527215838432312, 0.8400107622146606, 0.9053412079811096, 0.8980400562286377, 0.6340450644493103]"
0,17,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.005339589901268482, 0.03952031582593918, -0.5179391503334045, -0.2506397068500519, -0.040481533855199814, -0.013919219374656677]","[0.5035359859466553, 0.6450966596603394, 0.6464583873748779, 0.8498628735542297, 0.90911465883255, 0.9014419317245483, 0.6603658199310303]"
0,18,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.020121412351727486, 0.031728595495224, -0.4925874173641205, -0.1668502688407898, -0.03177504613995552, 0.009559414349496365]","[0.4967319667339325, 0.6540970206260681, 0.6573877930641174, 0.8568513989448547, 0.9010716080665588, 0.9071545004844666, 0.6454141139984131]"
0,19,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.024019161239266396, 0.017969682812690735, -0.4883563816547394, -0.10324101895093918, -0.06953220814466476, 0.008618277497589588]","[0.48452726006507874, 0.6492447853088379, 0.6519001126289368, 0.8526896834373474, 0.8870803117752075, 0.8989782929420471, 0.6443186402320862]"
0,20,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0053655169904232025, 0.013532659038901329, -0.4581468403339386, -0.02941194921731949, -0.033537112176418304, 0.0007663794094696641]","[0.4992527961730957, 0.6491901874542236, 0.644919753074646, 0.8632403016090393, 0.8975052833557129, 0.8989150524139404, 0.643584668636322]"
0,21,INITIALIZATION,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[-0.0037007604259997606, 0.0011730850674211979, -0.4646100699901581, -0.06737523525953293, -0.023249169811606407, 0.0015243960078805685]","[0.5107309222221375, 0.6427996158599854, 0.6488065123558044, 0.8447052240371704, 0.9031699299812317, 0.897986888885498, 0.6503794193267822]"
